Palabra,Frecuencia,Sentimiento
lgbtq,1,Neutral
solidified,1,Neutral
whistle,1,Neutral
partially,1,Neutral
upam,1,Neutral
bother,1,Negativa
thumbnail,1,Neutral
carpetbagging,1,Neutral
occasional,1,Neutral
classi,1,Neutral
granny,1,Neutral
mrvanceim,1,Neutral
mayberrymtairy,1,Neutral
carolina,1,Neutral
hillbillycountry,1,Neutral
curse,1,Negativa
swear,1,Neutral
sundaywe,1,Neutral
baptistbut,1,Neutral
dinner,1,Neutral
tablewe,1,Neutral
badazz,1,Neutral
trumpbut,1,Neutral
gaydar,1,Neutral
pharaoh,1,Neutral
painted,1,Neutral
lash,1,Neutral
bumper,1,Neutral
sticker,1,Neutral
classless,1,Neutral
dished,1,Neutral
kremlin,1,Neutral
invite,1,Neutral
private,1,Neutral
meeting,1,Neutral
creation,1,Neutral
digital,1,Neutral
contractor,1,Neutral
enabled,1,Neutral
vanceharris,1,Neutral
apon,1,Neutral
generates,1,Neutral
bedfellow,1,Neutral
reform,1,Positiva
brah,1,Neutral
deleted,1,Neutral
uncovered,1,Neutral
memoir,1,Neutral
tour,1,Neutral
antiwar,1,Neutral
blooded,1,Neutral
tap,1,Neutral
dancing,1,Neutral
shoe,1,Neutral
shucking,1,Neutral
jiving,1,Neutral
trumpas,1,Neutral
identified,1,Neutral
timeyour,1,Neutral
peoplenot,1,Neutral
fightpathetic,1,Neutral
googling,1,Neutral
senile,1,Negativa
prettiest,1,Neutral
thorn,1,Neutral
schoolgirl,1,Neutral
onwards,1,Neutral
unbeatable,1,Positiva
safegodbless,1,Neutral
milatary,1,Neutral
backing,1,Neutral
budge,1,Neutral
heartless,1,Negativa
coalition,1,Neutral
precious,1,Positiva
oregon,1,Neutral
bored,1,Negativa
musical,1,Neutral
laneif,1,Neutral
infiltrated,1,Neutral
ideology,1,Neutral
civics,1,Neutral
pledge,1,Neutral
dig,1,Neutral
deeper,1,Neutral
federalist,1,Neutral
concentrating,1,Neutral
intent,1,Neutral
actively,1,Neutral
dyingmiscarrying,1,Neutral
unable,1,Negativa
anothing,1,Neutral
print,1,Neutral
medically,1,Neutral
versed,1,Neutral
fearing,1,Neutral
retaliation,1,Neutral
refusing,1,Negativa
maliciously,1,Negativa
comfortable,1,Positiva
adding,1,Neutral
joint,1,Neutral
fuck,1,Negativa
fk,1,Neutral
magnificent,1,Positiva
celebrity,1,Neutral
talented,1,Positiva
exciting,1,Positiva
everyones,1,Neutral
club,1,Neutral
hype,1,Negativa
aligned,1,Neutral
cheering,1,Neutral
tulsa,1,Neutral
contract,1,Neutral
spacex,1,Neutral
hayley,1,Neutral
abuser,1,Neutral
kissing,1,Neutral
storm,1,Neutral
sieze,1,Neutral
sam,1,Neutral
decides,1,Neutral
beable,1,Neutral
sake,1,Neutral
south,1,Neutral
african,1,Neutral
valued,1,Neutral
disrespected,1,Neutral
competent,1,Neutral
sky,1,Neutral
accomplish,1,Positiva
clinging,1,Neutral
necklace,1,Neutral
brainwashing,1,Neutral
revolution,1,Neutral
speach,1,Neutral
defendingthe,1,Neutral
bare,1,Neutral
travel,1,Neutral
proudly,1,Neutral
zombie,1,Negativa
gread,1,Neutral
elight,1,Neutral
foney,1,Neutral
flew,1,Neutral
jeffrey,1,Neutral
epstein,1,Neutral
delay,1,Negativa
transfer,1,Neutral
peterson,1,Neutral
xmen,1,Neutral
deviate,1,Negativa
implement,1,Neutral
landing,1,Neutral
mar,1,Negativa
creating,1,Neutral
voicing,1,Neutral
describe,1,Neutral
mothing,1,Neutral
bankaccounts,1,Neutral
miljonairs,1,Neutral
underestimate,1,Negativa
contest,1,Neutral
regrete,1,Neutral
australia,1,Neutral
settle,1,Neutral
dominant,1,Neutral
idc,1,Neutral
nicely,1,Positiva
emailing,1,Neutral
giv,1,Neutral
toxic,1,Negativa
assumed,1,Neutral
buisnback,1,Neutral
thee,1,Neutral
butthurt,1,Neutral
hissy,1,Neutral
lil,1,Neutral
boltonyou,1,Neutral
entrenched,1,Neutral
goodnold,1,Neutral
fashion,1,Neutral
solutionshe,1,Neutral
countryas,1,Neutral
bolten,1,Neutral
neoliberal,1,Neutral
gaza,1,Neutral
sowell,1,Neutral
voluntarily,1,Neutral
consulted,1,Neutral
diplomacy,1,Neutral
daft,1,Neutral
engineer,1,Neutral
surrender,1,Negativa
tgen,1,Neutral
legit,1,Neutral
posing,1,Neutral
neo,1,Neutral
ghoul,1,Neutral
ìs,1,Neutral
codger,1,Neutral
choiceboltons,1,Neutral
beenthis,1,Neutral
loon,1,Neutral
invade,1,Neutral
ironic,1,Negativa
shopped,1,Neutral
rightwrong,1,Neutral
predicted,1,Neutral
yessirs,1,Neutral
associate,1,Neutral
esteem,1,Neutral
orban,1,Neutral
nationalism,1,Neutral
warswhats,1,Neutral
hows,1,Neutral
retain,1,Neutral
lazy,1,Negativa
karl,1,Neutral
rove,1,Neutral
marr,1,Neutral
pushback,1,Neutral
evilthe,1,Neutral
columbarium,1,Neutral
cemetery,1,Neutral
install,1,Neutral
scarednot,1,Neutral
stickning,1,Neutral
ordinary,1,Neutral
instrumental,1,Positiva
fjbs,1,Neutral
iconic,1,Neutral
grab,1,Neutral
privacy,1,Neutral
gtfoh,1,Neutral
servicevagent,1,Neutral
ard,1,Neutral
tome,1,Neutral
pulling,1,Neutral
wool,1,Neutral
appeasing,1,Neutral
abject,1,Neutral
horror,1,Neutral
sacking,1,Neutral
sangita,1,Neutral
stinker,1,Neutral
disloyalty,1,Negativa
symptom,1,Negativa
benjamin,1,Neutral
syndrome,1,Negativa
zoomed,1,Neutral
skin,1,Neutral
crow,1,Neutral
surprisenot,1,Neutral
imagining,1,Neutral
hahahaha,1,Neutral
enamored,1,Neutral
relatively,1,Neutral
assuming,1,Neutral
homer,1,Neutral
simpson,1,Neutral
boil,1,Negativa
despot,1,Negativa
keister,1,Neutral
lawn,1,Neutral
listing,1,Neutral
enuff,1,Neutral
outa,1,Neutral
hoing,1,Neutral
jome,1,Neutral
promoting,1,Neutral
qre,1,Neutral
vindmen,1,Neutral
automatic,1,Neutral
openly,1,Positiva
wreck,1,Negativa
hahahah,1,Neutral
abroad,1,Neutral
rooting,1,Neutral
shift,1,Neutral
regarding,1,Neutral
ambition,1,Neutral
portrayal,1,Neutral
entail,1,Neutral
observed,1,Neutral
outcome,1,Neutral
abraham,1,Neutral
accord,1,Neutral
avoidance,1,Neutral
craven,1,Negativa
speculating,1,Neutral
gigantic,1,Neutral
coyote,1,Neutral
margarets,1,Neutral
disgust,1,Negativa
recruiting,1,Neutral
francisco,1,Neutral
nahi,1,Neutral
monile,1,Neutral
michelle,1,Neutral
kalamazoo,1,Neutral
depression,1,Negativa
sacked,1,Neutral
muting,1,Neutral
corrected,1,Neutral
bullying,1,Negativa
condone,1,Neutral
guilty,1,Negativa
vato,1,Neutral
grateful,1,Positiva
oddly,1,Negativa
polarizing,1,Neutral
grilled,1,Neutral
contrast,1,Neutral
trainwreck,1,Neutral
veep,1,Neutral
googled,1,Neutral
edited,1,Neutral
funnier,1,Neutral
denied,1,Negativa
altogether,1,Neutral
infanticide,1,Neutral
interopes,1,Neutral
edition,1,Neutral
broadcasting,1,Neutral
quesstion,1,Neutral
clearer,1,Positiva
frustrate,1,Negativa
command,1,Neutral
admittedly,1,Neutral
damning,1,Negativa
smirk,1,Neutral
woulda,1,Neutral
quoted,1,Neutral
griffin,1,Neutral
tf,1,Neutral
clarification,1,Neutral
abortiontalk,1,Neutral
wallet,1,Neutral
diplomatic,1,Positiva
speakerwhat,1,Neutral
blatant,1,Negativa
kamalaharris,1,Neutral
editing,1,Neutral
kamalawalz,1,Neutral
surrogate,1,Neutral
pleasant,1,Positiva
eliminating,1,Neutral
misinformed,1,Negativa
hardly,1,Neutral
minimalized,1,Neutral
leftsuggesting,1,Neutral
laying,1,Neutral
bordersas,1,Neutral
homophobic,1,Neutral
succeed,1,Positiva
partisan,1,Negativa
rubbing,1,Neutral
interruptive,1,Neutral
thise,1,Neutral
negatively,1,Neutral
partisanship,1,Neutral
smiling,1,Positiva
sarcastically,1,Negativa
receives,1,Neutral
ruled,1,Neutral
emotion,1,Neutral
ice,1,Neutral
cream,1,Neutral
demograt,1,Neutral
amend,1,Neutral
practitioner,1,Neutral
survives,1,Neutral
translates,1,Neutral
rejected,1,Negativa
factchecked,1,Neutral
survivor,1,Positiva
botched,1,Neutral
afforded,1,Neutral
newborn,1,Neutral
backfired,1,Neutral
written,1,Neutral
considerable,1,Neutral
gray,1,Neutral
whisker,1,Neutral
stint,1,Neutral
toll,1,Negativa
abe,1,Neutral
skinjd,1,Neutral
classyhes,1,Neutral
unbelievably,1,Negativa
dragged,1,Negativa
mole,1,Neutral
margaretyou,1,Neutral
nationi,1,Neutral
interviewsif,1,Neutral
oneill,1,Neutral
againif,1,Neutral
lolllllllllllllllllllll,1,Neutral
spanking,1,Neutral
contraceptive,1,Neutral
ease,1,Positiva
cicumstances,1,Neutral
refusal,1,Negativa
acknowledge,1,Neutral
allay,1,Neutral
intends,1,Neutral
redefine,1,Neutral
existing,1,Neutral
definition,1,Neutral
discover,1,Neutral
ideally,1,Positiva
impose,1,Negativa
forthcoming,1,Neutral
vitriolic,1,Neutral
argumentative,1,Negativa
obstinate,1,Negativa
promoted,1,Neutral
boooooo,1,Neutral
banner,1,Neutral
uv,1,Neutral
kackling,1,Neutral
sketchy,1,Negativa
turtle,1,Neutral
mcconnell,1,Neutral
booed,1,Neutral
scream,1,Negativa
midwest,1,Neutral
refrigeration,1,Neutral
hooe,1,Neutral
fella,1,Neutral
grandson,1,Neutral
categorywow,1,Neutral
presidentvice,1,Neutral
elise,1,Neutral
stefanik,1,Neutral
buckeye,1,Neutral
bugum,1,Neutral
mature,1,Positiva
likedgreat,1,Neutral
govenor,1,Neutral
bootlicker,1,Neutral
gradeschool,1,Neutral
famous,1,Positiva
shred,1,Neutral
nom,1,Neutral
unvetted,1,Neutral
apartment,1,Neutral
americansall,1,Neutral
fema,1,Neutral
rump,1,Neutral
badge,1,Neutral
smoked,1,Neutral
bbq,1,Neutral
rebublicans,1,Neutral
medsg,1,Neutral
mo,1,Neutral
harrismalz,1,Neutral
rent,1,Neutral
slumlord,1,Neutral
biography,1,Neutral
witnessed,1,Neutral
flippy,1,Neutral
yearsthe,1,Neutral
sock,1,Neutral
fat,1,Negativa
paycheck,1,Neutral
dunce,1,Negativa
tru,1,Neutral
luv,1,Neutral
dncs,1,Neutral
prior,1,Neutral
powermad,1,Neutral
ruthless,1,Negativa
attacking,1,Neutral
fracking,1,Neutral
vulture,1,Neutral
defundingthats,1,Neutral
commentspathetic,1,Neutral
suprisedas,1,Neutral
vpmen,1,Neutral
drunk,1,Negativa
fly,1,Neutral
fyi,1,Neutral
vape,1,Neutral
nce,1,Neutral
noose,1,Neutral
patroticly,1,Neutral
albert,1,Neutral
einstein,1,Neutral
chanel,1,Neutral
wright,1,Neutral
coupe,1,Neutral
nancy,1,Neutral
delayed,1,Negativa
begging,1,Negativa
schumer,1,Neutral
bear,1,Neutral
bowser,1,Neutral
extra,1,Neutral
glass,1,Neutral
enforce,1,Neutral
prime,1,Neutral
bovine,1,Neutral
develop,1,Neutral
improve,1,Positiva
nope,1,Neutral
richard,1,Neutral
negligence,1,Negativa
whomever,1,Neutral
officer,1,Neutral
semantics,1,Neutral
babbitt,1,Neutral
msdnc,1,Neutral
demoncrats,1,Neutral
mindless,1,Negativa
mob,1,Neutral
realised,1,Neutral
lifelong,1,Neutral
seanile,1,Neutral
attest,1,Neutral
stayl,1,Neutral
identical,1,Neutral
twin,1,Neutral
mnbc,1,Neutral
positivity,1,Neutral
exixts,1,Neutral
dedate,1,Neutral
litttle,1,Neutral
berkeley,1,Neutral
colored,1,Neutral
road,1,Neutral
bowes,1,Neutral
rolling,1,Neutral
data,1,Neutral
desperation,1,Negativa
segregationist,1,Neutral
lawmaker,1,Neutral
hurtful,1,Negativa
ideaits,1,Neutral
yrsvance,1,Neutral
evolvedunlike,1,Neutral
desegregation,1,Neutral
whyou,1,Neutral
motal,1,Neutral
gary,1,Neutral
gensler,1,Neutral
genslers,1,Neutral
warren,1,Neutral
friction,1,Negativa
dodged,1,Neutral
nominated,1,Neutral
seemed,1,Neutral
swaying,1,Neutral
disbelief,1,Negativa
norm,1,Neutral
eroded,1,Neutral
restores,1,Neutral
reconsidering,1,Neutral
dogmatic,1,Negativa
hiveminded,1,Neutral
kamila,1,Neutral
repeating,1,Neutral
rephrasing,1,Neutral
molester,1,Neutral
patriotism,1,Neutral
dodger,1,Neutral
spokesman,1,Neutral
democratshes,1,Neutral
forleft,1,Neutral
demonstrated,1,Neutral
spencer,1,Neutral
phillip,1,Neutral
spain,1,Neutral
pierre,1,Neutral
desautels,1,Neutral
descendant,1,Neutral
celine,1,Neutral
dion,1,Neutral
cousin,1,Neutral
hasburg,1,Neutral
outdo,1,Positiva
trumpthe,1,Neutral
daylook,1,Neutral
observe,1,Neutral
conclusionsthe,1,Neutral
offspring,1,Neutral
youngest,1,Neutral
hinted,1,Neutral
sicko,1,Neutral
sight,1,Neutral
nutcase,1,Neutral
discours,1,Neutral
promotion,1,Neutral
pleasing,1,Positiva
rassits,1,Neutral
twisting,1,Neutral
playful,1,Positiva
compliment,1,Positiva
highlight,1,Neutral
promising,1,Positiva
phraseslike,1,Neutral
adopt,1,Neutral
youwith,1,Neutral
admire,1,Positiva
mutual,1,Neutral
warm,1,Positiva
lighthearted,1,Neutral
harmless,1,Positiva
remark,1,Neutral
thebwhole,1,Neutral
neverending,1,Neutral
momenttrump,1,Neutral
childrens,1,Neutral
ivanka,1,Neutral
eyeball,1,Neutral
unattractive,1,Negativa
notch,1,Neutral
mengelas,1,Neutral
labnot,1,Neutral
spelled,1,Neutral
mentally,1,Neutral
escapeism,1,Neutral
nervous,1,Negativa
pakman,1,Neutral
stache,1,Neutral
concept,1,Neutral
reaching,1,Neutral
lunchwith,1,Neutral
ketsup,1,Neutral
pass,1,Neutral
breed,1,Neutral
lefty,1,Neutral
apparently,1,Neutral
bypassed,1,Neutral
pedolooking,1,Neutral
youtuber,1,Neutral
womb,1,Neutral
childrenis,1,Neutral
hannibal,1,Neutral
exclown,1,Neutral
adolph,1,Neutral
brace,1,Neutral
seeming,1,Neutral
htler,1,Neutral
submit,1,Neutral
copulator,1,Neutral
douche,1,Neutral
douch,1,Neutral
popper,1,Neutral
muscle,1,Neutral
puckered,1,Neutral
tight,1,Neutral
watchful,1,Neutral
unstable,1,Negativa
eugenics,1,Neutral
slave,1,Negativa
explains,1,Neutral
reincarnation,1,Neutral
poolthe,1,Neutral
deemed,1,Neutral
imperfect,1,Negativa
donolds,1,Neutral
clan,1,Neutral
rating,1,Neutral
jnr,1,Neutral
moronic,1,Negativa
crats,1,Neutral
torn,1,Neutral
canadian,1,Neutral
ruling,1,Neutral
glazing,1,Neutral
prejudiced,1,Neutral
chinese,1,Neutral
favorited,1,Positiva
bible,1,Neutral
remembering,1,Neutral
brutal,1,Negativa
panic,1,Negativa
haunted,1,Neutral
invest,1,Neutral
firearm,1,Neutral
twenty,1,Neutral
build,1,Neutral
timothy,1,Neutral
supplication,1,Neutral
intercession,1,Neutral
quiet,1,Positiva
godliness,1,Neutral
dignity,1,Positiva
lifted,1,Neutral
talkquit,1,Neutral
cuff,1,Neutral
polished,1,Positiva
practiced,1,Neutral
rounded,1,Neutral
hassle,1,Negativa
pair,1,Neutral
eckhart,1,Neutral
tolle,1,Neutral
replacing,1,Neutral
apatroitism,1,Neutral
btreasonwe,1,Neutral
pie,1,Neutral
chevrolet,1,Neutral
notknow,1,Neutral
eligy,1,Neutral
solidarity,1,Positiva
endured,1,Neutral
controversy,1,Negativa
ellen,1,Neutral
g,1,Neutral
rev,1,Neutral
passage,1,Neutral
pilgrim,1,Neutral
forefather,1,Neutral
rightsthe,1,Neutral
independencethey,1,Neutral
selfevident,1,Neutral
unalienable,1,Neutral
explicit,1,Neutral
inviolability,1,Neutral
framer,1,Neutral
recognized,1,Neutral
eternal,1,Neutral
reasoning,1,Neutral
conscious,1,Neutral
bosom,1,Neutral
consciousness,1,Neutral
defiance,1,Negativa
sustained,1,Neutral
martyr,1,Neutral
flame,1,Neutral
felt,1,Neutral
duty,1,Neutral
inborn,1,Neutral
eradicatecongressional,1,Neutral
serial,1,Neutral
immutable,1,Neutral
lamb,1,Neutral
indicate,1,Neutral
innocence,1,Neutral
gentleness,1,Neutral
fitly,1,Neutral
representing,1,Neutral
exile,1,Negativa
fled,1,Neutral
asylum,1,Neutral
royal,1,Neutral
priestly,1,Neutral
intolerance,1,Negativa
broad,1,Neutral
selfgovernment,1,Neutral
enact,1,Neutral
granted,1,Neutral
permitted,1,Neutral
republicanism,1,Neutral
protestantism,1,Neutral
oppressed,1,Neutral
downtrodden,1,Neutral
throughout,1,Neutral
christendom,1,Neutral
shore,1,Neutral
risen,1,Neutral
solemn,1,Negativa
avowal,1,Neutral
founder,1,Neutral
wisely,1,Positiva
employment,1,Neutral
secular,1,Neutral
inevitable,1,Negativa
resultintolerance,1,Neutral
persecution,1,Negativa
flagrant,1,Negativa
safeguard,1,Neutral
inconsistency,1,Negativa
represented,1,Neutral
symbol,1,Neutral
hornsin,1,Neutral
profession,1,Neutral
harmlessthat,1,Neutral
impending,1,Negativa
lightly,1,Neutral
sow,1,Neutral
reap,1,Neutral
restraint,1,Neutral
imposed,1,Neutral
wholly,1,Neutral
disregarded,1,Neutral
forbids,1,Neutral
practice,1,Neutral
coveting,1,Neutral
defrauding,1,Negativa
trample,1,Negativa
statute,1,Neutral
hindrance,1,Negativa
worldly,1,Neutral
banishing,1,Neutral
precept,1,Neutral
anticipate,1,Neutral
binding,1,Neutral
transgress,1,Negativa
possession,1,Neutral
vow,1,Neutral
sacred,1,Neutral
bulwark,1,Neutral
desired,1,Neutral
fifth,1,Neutral
shrink,1,Neutral
horde,1,Negativa
robber,1,Neutral
assassin,1,Negativa
banished,1,Neutral
garner,1,Neutral
unprepared,1,Negativa
laboratory,1,Neutral
allows,1,Neutral
afflict,1,Negativa
flock,1,Neutral
herd,1,Neutral
swept,1,Neutral
succeeding,1,Positiva
shield,1,Neutral
hedge,1,Negativa
destroyer,1,Negativa
jehovah,1,Neutral
wouldhe,1,Neutral
withdraw,1,Neutral
protecting,1,Neutral
rebelling,1,Neutral
teaching,1,Neutral
forcing,1,Neutral
samesatan,1,Neutral
afflicting,1,Neutral
appearing,1,Neutral
physician,1,Neutral
heal,1,Positiva
malady,1,Negativa
populous,1,Neutral
ruin,1,Negativa
desolation,1,Negativa
accident,1,Neutral
conflagration,1,Neutral
tornado,1,Neutral
terrific,1,Positiva
hailstorm,1,Neutral
tempest,1,Negativa
cyclone,1,Neutral
tidal,1,Neutral
earthquake,1,Neutral
exercising,1,Neutral
sweep,1,Neutral
ripening,1,Neutral
famine,1,Negativa
distress,1,Negativa
imparts,1,Neutral
deadly,1,Negativa
taint,1,Negativa
perish,1,Negativa
pestilence,1,Neutral
frequent,1,Neutral
destruction,1,Negativa
mourneth,1,Neutral
fadeth,1,Neutral
haughty,1,Negativa
languish,1,Negativa
defiled,1,Neutral
inhabitant,1,Neutral
transgressed,1,Neutral
ordinance,1,Neutral
everlasting,1,Positiva
covenant,1,Positiva
isaiah,1,Neutral
deceiver,1,Negativa
displeasure,1,Negativa
obedience,1,Neutral
perpetual,1,Neutral
reproof,1,Neutral
transgressor,1,Neutral
offending,1,Negativa
sabbath,1,Neutral
cease,1,Neutral
reverence,1,Positiva
troubler,1,Neutral
restoration,1,Neutral
temporal,1,Neutral
accusation,1,Negativa
urged,1,Neutral
established,1,Neutral
art,1,Neutral
troubleth,1,Neutral
troubled,1,Negativa
forsaken,1,Negativa
hast,1,Neutral
baalim,1,Neutral
wrath,1,Negativa
pursue,1,Neutral
apostate,1,Neutral
pursued,1,Neutral
error,1,Negativa
immortality,1,Neutral
sacredness,1,Neutral
deception,1,Negativa
lay,1,Neutral
creates,1,Neutral
bond,1,Neutral
protestant,1,Neutral
stretching,1,Neutral
gulf,1,Neutral
abyss,1,Negativa
clasp,1,Neutral
threefold,1,Neutral
trampling,1,Neutral
dignitary,1,Neutral
bribe,1,Neutral
compel,1,Neutral
supplied,1,Neutral
oppressive,1,Negativa
ruler,1,Neutral
legislator,1,Neutral
yield,1,Neutral
enforcing,1,Neutral
sooncoming,1,Neutral
wroth,1,Neutral
remnant,1,Neutral
testimony,1,Neutral
fault,1,Negativa
recession,1,Negativa
lyigng,1,Neutral
ungodly,1,Neutral
wining,1,Neutral
gravitates,1,Neutral
disrepect,1,Neutral
toby,1,Neutral
rebuilding,1,Neutral
doin,1,Neutral
coporations,1,Neutral
handed,1,Neutral
pearland,1,Neutral
encircle,1,Neutral
mighty,1,Positiva
mere,1,Neutral
instrument,1,Neutral
heartedly,1,Neutral
solely,1,Neutral
booooo,1,Neutral
wel,1,Neutral
ahhhhh,1,Neutral
rough,1,Negativa
shout,1,Neutral
memaws,1,Neutral
aboard,1,Neutral
andor,1,Neutral
increasingly,1,Neutral
judging,1,Neutral
squirming,1,Neutral
begun,1,Neutral
uphill,1,Neutral
cohen,1,Neutral
powell,1,Neutral
tinpot,1,Neutral
taiwanese,1,Neutral
blinking,1,Neutral
sitter,1,Neutral
western,1,Neutral
vouch,1,Positiva
himler,1,Neutral
ironically,1,Negativa
ptsd,1,Neutral
pin,1,Neutral
abolish,1,Negativa
fresking,1,Neutral
decisive,1,Positiva
rearrangement,1,Neutral
birthright,1,Neutral
disingenuousness,1,Neutral
flap,1,Neutral
apprentice,1,Neutral
popularity,1,Neutral
produced,1,Neutral
pittsburgh,1,Neutral
beg,1,Negativa
differ,1,Neutral
camp,1,Neutral
circle,1,Neutral
goofey,1,Neutral
cubin,1,Neutral
sharpest,1,Positiva
bayheart,1,Neutral
whoopi,1,Neutral
goldberg,1,Neutral
liner,1,Neutral
dearly,1,Neutral
cuba,1,Neutral
exploring,1,Neutral
kamaltoe,1,Neutral
removed,1,Neutral
marc,1,Neutral
rosie,1,Neutral
dozen,1,Neutral
boygirl,1,Neutral
superhero,1,Neutral
eveyone,1,Neutral
writes,1,Neutral
xi,1,Neutral
fabricated,1,Neutral
hitting,1,Neutral
closest,1,Neutral
pupetmaster,1,Neutral
stocked,1,Neutral
sends,1,Neutral
shiver,1,Negativa
vessel,1,Neutral
anakin,1,Neutral
skywalker,1,Neutral
trick,1,Negativa
cowardice,1,Neutral
yemen,1,Neutral
canon,1,Neutral
fodder,1,Neutral
boinks,1,Neutral
consented,1,Neutral
sincereare,1,Neutral
kidding,1,Neutral
q,1,Neutral
spirutual,1,Neutral
guide,1,Neutral
biblical,1,Neutral
salesman,1,Neutral
mold,1,Neutral
brighter,1,Positiva
enjoying,1,Positiva
cleaner,1,Positiva
viwek,1,Neutral
prolly,1,Neutral
omitted,1,Neutral
feudal,1,Neutral
itch,1,Negativa
theile,1,Neutral
refute,1,Negativa
palentir,1,Neutral
radicalizing,1,Neutral
woah,1,Neutral
coverage,1,Neutral
puff,1,Neutral
boost,1,Positiva
jump,1,Neutral
huh,1,Neutral
yankee,1,Neutral
credential,1,Neutral
brand,1,Neutral
opps,1,Neutral
developer,1,Neutral
financially,1,Neutral
romneys,1,Neutral
motor,1,Neutral
inherit,1,Neutral
monetarily,1,Neutral
academically,1,Neutral
rfks,1,Neutral
immediate,1,Neutral
solidly,1,Neutral
fortune,1,Positiva
nine,1,Neutral
odds,1,Neutral
mommy,1,Neutral
cent,1,Neutral
hitlar,1,Neutral
hebrew,1,Neutral
pope,1,Neutral
antichrist,1,Neutral
nowhere,1,Neutral
looser,1,Neutral
opiate,1,Neutral
disappeared,1,Neutral
switched,1,Neutral
hat,1,Neutral
flopped,1,Neutral
texan,1,Neutral
outage,1,Neutral
highest,1,Neutral
joined,1,Neutral
libs,1,Neutral
supply,1,Neutral
concede,1,Negativa
player,1,Neutral
status,1,Neutral
understatement,1,Neutral
description,1,Neutral
whenever,1,Neutral
drugpoverty,1,Neutral
spiral,1,Neutral
janitor,1,Neutral
additional,1,Neutral
ultra,1,Neutral
gigachad,1,Neutral
kev,1,Neutral
connected,1,Neutral
appealing,1,Positiva
talkand,1,Neutral
childhood,1,Neutral
trauma,1,Negativa
manufactured,1,Neutral
squeaky,1,Negativa
hungry,1,Neutral
curtis,1,Neutral
yarvin,1,Neutral
influencing,1,Neutral
british,1,Neutral
begrudge,1,Neutral
determination,1,Neutral
grit,1,Neutral
gut,1,Neutral
debater,1,Neutral
affords,1,Neutral
va,1,Neutral
educational,1,Neutral
shade,1,Neutral
succcesful,1,Neutral
ole,1,Neutral
heavy,1,Neutral
con,1,Neutral
cinderella,1,Neutral
detailed,1,Neutral
determining,1,Neutral
pride,1,Positiva
brightest,1,Positiva
sink,1,Negativa
outhouse,1,Neutral
hooking,1,Neutral
bunny,1,Neutral
catching,1,Neutral
makeup,1,Neutral
elementary,1,Neutral
grad,1,Neutral
careful,1,Neutral
costly,1,Negativa
ramification,1,Neutral
wrags,1,Neutral
sphere,1,Neutral
scholarship,1,Neutral
reject,1,Negativa
fascism,1,Negativa
devoid,1,Negativa
mush,1,Neutral
intriguing,1,Positiva
git,1,Neutral
elegeee,1,Neutral
placeholder,1,Neutral
turd,1,Neutral
balanced,1,Positiva
lier,1,Negativa
vivik,1,Neutral
approved,1,Neutral
feed,1,Neutral
perfectly,1,Positiva
uniquely,1,Neutral
insightful,1,Positiva
particular,1,Neutral
manipulative,1,Negativa
scrutinize,1,Neutral
freaky,1,Neutral
addictive,1,Neutral
biological,1,Neutral
pantsthe,1,Neutral
dan,1,Neutral
quayle,1,Neutral
apeace,1,Neutral
chap,1,Neutral
clever,1,Positiva
trumz,1,Neutral
shapiro,1,Neutral
smartest,1,Positiva
humiliation,1,Negativa
photogenic,1,Neutral
vps,1,Neutral
atlanta,1,Neutral
miraculous,1,Positiva
survival,1,Positiva
fort,1,Neutral
pierce,1,Neutral
televised,1,Neutral
reset,1,Neutral
undermined,1,Negativa
focusing,1,Neutral
spotlight,1,Neutral
finishing,1,Neutral
someine,1,Neutral
resume,1,Neutral
incindent,1,Neutral
achit,1,Neutral
tip,1,Neutral
bean,1,Neutral
climbing,1,Neutral
radio,1,Neutral
congradulation,1,Neutral
presidentiable,1,Neutral
nazarene,1,Neutral
chapel,1,Neutral
bgy,1,Neutral
salvador,1,Neutral
plasquita,1,Neutral
llb,1,Neutral
aspirant,1,Neutral
nuesance,1,Neutral
crusader,1,Neutral
integration,1,Neutral
tourism,1,Neutral
endeavor,1,Neutral
inviting,1,Neutral
worldwide,1,Neutral
annual,1,Neutral
canigao,1,Neutral
island,1,Neutral
philippinestriump,1,Neutral
sacapuntas,1,Neutral
misogynist,1,Neutral
yos,1,Neutral
watchable,1,Neutral
tradition,1,Neutral
lickspittle,1,Neutral
infer,1,Neutral
reasins,1,Neutral
ver,1,Neutral
sinical,1,Neutral
lean,1,Positiva
ugly,1,Negativa
redeem,1,Positiva
sharp,1,Positiva
demonspatriottrustworthy,1,Neutral
tranquility,1,Positiva
arrival,1,Neutral
dictatorial,1,Negativa
mafia,1,Neutral
managing,1,Neutral
ot,1,Neutral
tobknow,1,Neutral
tgevtryth,1,Neutral
alit,1,Neutral
permanently,1,Neutral
brake,1,Neutral
veitnam,1,Neutral
cell,1,Neutral
angie,1,Neutral
waco,1,Neutral
domestic,1,Neutral
donal,1,Neutral
handsome,1,Positiva
oscar,1,Neutral
grouch,1,Negativa
strive,1,Neutral
kamaliar,1,Neutral
crumbling,1,Negativa
djtrump,1,Neutral
grandiosa,1,Neutral
thru,1,Neutral
marxismo,1,Neutral
ateo,1,Neutral
diabolic,1,Negativa
americaquit,1,Neutral
scamala,1,Neutral
memorized,1,Neutral
prepared,1,Neutral
strangely,1,Negativa
