Comentario,Autor,URL_Video,Idioma,Fecha_Publicacion_Comentario,Polaridad,Subjetividad
what make you think trump wont pick her anyway when trump ever been sanepredictable,@MrDanharmon,https://www.youtube.com/watch?v=yv0KoD-BhMQ,en,01/05/2024 11:02,0.0,0.0
is the boxer trump vp pick,@neryskkiran1820,https://www.youtube.com/watch?v=yv0KoD-BhMQ,en,01/05/2024 10:51,0.0,0.0
cornball,@lazarosantana6972,https://www.youtube.com/watch?v=nEbbY9Lh9PM,it,02/05/2024 16:33,0.0,0.0
hey joe of american think our nation is out of control under you including democrat,@Newsboydeposit,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 16:04,0.0,0.0
how come joe doesnt walk up the big boy stair on air force one anymore,@epiphanyknows9308,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 14:54,0.0,0.1
we struggle joke,@Nirobiscloset10,https://www.youtube.com/watch?v=nEbbY9Lh9PM,af,02/05/2024 13:34,0.0,0.0
obummer behind the mask,@opalmoxy,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 13:24,-0.4,0.7
the devil dressed up got ta know,@bobwhite2,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 12:28,0.0,0.0
yes sure bos perform usa sacred dinner,@user-uz3dv3cw8f,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 11:53,0.5,0.8888888888888888
youre senile joe this isnt funny,@gyistempest,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 10:47,0.25,1.0
corrupt to the core,@foedeer,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 09:52,-0.5,1.0
you people are pathetic,@planetkombat,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 07:59,-1.0,1.0
that vp is major fox,@CB-el3sv,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 07:49,0.0625,0.5
they are corrupt government the dark force that govern,@realtalk2320,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 05:22,-0.325,0.7
joe the fossil,@mickessery3765,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 04:51,0.0,0.0
love for you sr god bleed you you and your family your to,@gabrielbazan4632,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 04:20,0.5,0.6
a trump supporter and my dislike of biden this wa the first time made any sense and wa funny ngl those were some good joke,@2BOOTZ,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 04:11,0.39999999999999997,0.6444444444444445
your vp cant stand your gut,@dougobrien1,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 04:05,0.0,0.0
tell everything we need to know about whats her name,@paulv4130,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 03:09,0.0,0.0
this is almost freaky how completely different and witty biden all of sudden seems for his age whatever theyre giving him keep it up if stay this charismatic trump chance with everything going on right now on his end which give hope,@tysonshelly2234,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,02/05/2024 02:38,0.2571428571428571,0.7271428571428571
pause,@NoTsoLiB,https://www.youtube.com/watch?v=nEbbY9Lh9PM,lt,02/05/2024 00:14,0.0,0.0
wait for your turn joke,@elizabethrampone8055,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 22:48,0.0,0.0
cheating,@anthonydo061995,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 22:07,0.0,0.0
if this wasnt said it would be funny trump need to be in jail not white house,@makeamericasmart,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 21:53,0.049999999999999996,0.3333333333333333
always talking about trump,@setholdham8551,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 21:43,0.0,0.0
is the storm and be prepare to get some lightning strike,@RonaldySalmeron,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 21:26,0.0,0.0
is this the guy who is supposed to be corpse according to idiot,@cocons13,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 21:15,-0.8,0.8
somebody stop this man from talking please he disgrace to united state of america joe biden and his girlfriend vice president concubine,@apartmentsavailableinnewyo3974,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 20:59,0.0,0.0
one is a dumb a the other,@mastagamer999,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 20:28,-0.25,0.4375
shes also evil and sent parent to jail ruining family because kid would skip class,@DRAMZEREX,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 20:08,-0.55,0.5
biden shut your mouth obama also your disgrace to our country,@Noone-ro6nm,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 19:40,0.0,0.0
joee joeeeee,@Robskimask,https://www.youtube.com/watch?v=nEbbY9Lh9PM,fi,01/05/2024 18:37,0.0,0.0
history speaks for itself go retire,@troydavis318,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 18:35,0.0,0.0
eating those then,@user-zc1ku7gh7c,https://www.youtube.com/watch?v=nEbbY9Lh9PM,Desconocido,01/05/2024 18:27,0.0,0.0
yeah he smart business man an hour crook,@robertwilson9557,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 17:59,0.21428571428571427,0.6428571428571429
your vise president is dumber then you joe,@AaronGarrett-ku5dk,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 17:19,0.0,0.0
this wa pretty good i cant lie,@Dynasty19,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 17:05,0.475,0.8
obamabiden had year to end the afghanistan war but they refused,@valeriesmith3218,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 16:21,0.0,0.0
in trump ended the afghanistan war where our soldier were fighting and dieing there for year,@valeriesmith3218,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 16:20,0.0,0.0
when trump wa president there wa new war,@valeriesmith3218,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 16:18,0.13636363636363635,0.45454545454545453
whats so funny about biden funding war,@valeriesmith3218,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 16:18,0.25,1.0
whats funny about biden letting in million illegals into our black and hispanic neighborhood to destroy our community,@valeriesmith3218,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 16:17,-0.03888888888888889,0.4777777777777778
whats so funny about biden giving billion dollar to iran that fund hamas that attacked israel week later,@valeriesmith3218,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 16:15,0.125,0.5
over thousand young american have died from fentanyl in last year of bidens open border policy letting in over million fentanyl pill,@valeriesmith3218,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 16:14,0.025,0.24166666666666667
our country is in the toilet bowl and this turkey is about ready to flush u all out,@lifewater7066,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 16:05,0.08333333333333334,0.25
thats not even joe biden up there thats some other dude joe biden cant remember all those word he falling asleep already the democrat are busy sending our hardearned tax monies overseas while we american suffer and burn and die in this b economy that were in but yet yall will vote for him again wont you,@lifewater7066,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 16:05,-0.008333333333333331,0.225
glad biden getting fired soon,@user-xg1ug9sr2snnn,https://www.youtube.com/watch?v=nEbbY9Lh9PM,da,01/05/2024 15:07,0.5,1.0
biden is told what to sayeven his own administration is sick of him,@michaelkane3326,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 15:05,-0.05714285714285716,0.9285714285714286
this shouldve been trump roast on mtv stormy weather,@user-qn2fn9fl9r,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 13:33,0.0,0.0
to keep trump awake an orange coloring book with depiction of secret document with code and once it colored rico,@angelaconley9444,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 12:54,-0.4,0.7
fjb,@Nguyen683,https://www.youtube.com/watch?v=nEbbY9Lh9PM,no,01/05/2024 11:37,0.0,0.0
joe biden is complete sell out just look around you,@dontant9382,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 10:21,0.1,0.4
age is not the only thing you have in common you are both responsible for obeying gd rule of which you will be held responsible if biden wasnt so senile and steeped in evil and deception his entire life would put his hand over his mouth and be silent in mortal fear and trepidation but for now it seems that doesnt know the thing,@charleshimes1634,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 09:56,-0.12857142857142856,0.6178571428571428
horrible president came out of his basement must have been insentivised with his own daughter to sniff,@AdamSwensonRealtor,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 09:29,-0.2,1.0
nailed it,@neripotts6047,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 08:06,0.0,0.0
president biden i am democrat i stand with you always stay strong our great leader commander chief thank you for your fighting for justice you never open the border a trump smear campaign slander joe biden continuing present for the usa,@patricialewis-amachie11,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 06:52,0.30833333333333335,0.49583333333333335
happily riden with biden,@user-ud1gg1we8q,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 06:26,0.8,1.0
mumble mumble drool,@garyparis8981,https://www.youtube.com/watch?v=nEbbY9Lh9PM,fr,01/05/2024 06:18,0.0,0.0
thou shalt not covet thy own daughter donald,@eomk,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 06:15,0.6,1.0
isnt it something relevant for the best interest of the u citizenry to be well aware that his vp harris genuinely been endorsing his bid for returning to the office of u president,@genearmfield5814,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 05:37,0.5125,0.4875
whats up with his eye,@libradozazueta1055,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 05:35,0.0,0.0
of course she would she will be the next in line to be president if joe biden pas away mike penny also endorsed trump when wa vp joe biden is too old to remember this joe biden should be required to take mental health examine i bet wont pas the test to be qualified for reelection,@tinamoy4692,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 05:03,0.0,0.13333333333333333
even without joes jab the dumper get angry fart too often,@user-kl6ef1tn5g,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 04:48,-0.5,1.0
the white house is not nursing home,@MargieMontgomery,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 04:16,0.0,0.0
what is joke his wife should be ashamed of him and putting him out in public like that,@user-ue3lk2xt5l,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 04:08,0.0,0.06666666666666667
trump banned comedian at the whcd,@smithbry2000,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 03:47,0.0,0.0
and your vice president doesnt do anything,@lukkke9,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 03:02,0.0,0.0
red or blue theyre both foolin you,@jamesflake6601,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 02:57,0.0,0.05
the world is laughing at you joe but not for your joke creepy child sniffer,@lor1701,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 02:19,-0.5,1.0
very clever wit president biden bravo,@BarbaraEHill513,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 02:01,0.21666666666666667,1.0
biden and harris dumb and dumber,@martinD1,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 01:22,-0.375,0.5
you are not even common in age you are older and le all there trump will do circle around you,@user-kk2pq9cb7u,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 01:09,-0.06666666666666667,0.41666666666666663
you think wrote these joke you all are funny,@marymay4548,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 01:07,0.25,1.0
so many biden lover here,@Myunknownjourney,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,01/05/2024 00:59,0.5,0.5
get him joe,@kellytrimble7019,https://www.youtube.com/watch?v=nEbbY9Lh9PM,nl,01/05/2024 00:44,0.0,0.0
worst president in history,@DoctorD1965,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 23:26,-1.0,1.0
fjb to the big guy,@catotacatota6852,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 23:11,0.0,0.1
fjb traitor liar,@catotacatota6852,https://www.youtube.com/watch?v=nEbbY9Lh9PM,ro,30/04/2024 23:11,0.0,0.0
let go brandon,@michaelharm6501,https://www.youtube.com/watch?v=nEbbY9Lh9PM,fr,30/04/2024 23:06,0.0,0.0
can barely talk this is joke not his,@chriskall3774,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 23:04,0.05,0.1
if you still support this clown your part of the problem is,@stevekalis139,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 22:47,0.0,0.0
nasty joke,@tuipham771,https://www.youtube.com/watch?v=nEbbY9Lh9PM,fi,30/04/2024 22:44,-1.0,1.0
war criminal,@oyay2821,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 22:42,-0.4,0.55
let see if the old man can keep the same energy in debate,@jorgealvarez4809,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 22:41,0.05,0.1625
biden is great to make joke with trump,@sunnyip9858,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 22:29,0.8,0.75
pretty very pretty donald trump bashing pretty very pretty,@evettbradshaw-pn7id,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 22:21,0.2875,1.0
loco dummie,@AdventurousOfExploring4848,https://www.youtube.com/watch?v=nEbbY9Lh9PM,es,30/04/2024 22:21,0.0,0.0
corn pop is laughing,@richcountyratrodsjrod2329,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 22:14,0.0,0.0
this wa actually funny lol,@phuto6546,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 21:58,0.525,0.85
today cnn poll wa released which showed bidens approval rating at year low for the country now thats funny,@JPhillips173,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 21:45,0.125,0.65
i would be embarrassed if kamala endorsed loser and half,@Barb417,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 21:36,-0.16666666666666666,0.16666666666666666
all great and all but talk is cheap debate trump,@joeyr88,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 21:27,0.6000000000000001,0.725
we can not win reelection we can only elect donald trump actual joe biden quote,@varsityathlete3354,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 21:24,0.1,0.6
trump bidenharris obama or elite america is in deep trouble a long a people like this in charge,@user-vw2np6rn4l,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 21:11,-0.08333333333333333,0.3333333333333333
doe my president thats my president biden baby,@dellamanzo343,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 20:29,0.0,0.0
the majority of these comment have to be from bot or otherwise fake account there is way people are voting for this dope,@Nater36,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 20:26,-0.5,1.0
biden is what u call old pro stayed quite the time when wa picking an joking at him an showed u im here to do wat yall paying to do now at the end an close to another election an see trump given his self enough rope to hang himself an so desperate now an tied up in court every day an gagged order mouth wired up now dont yall think this is perfect time to feed bully back with long handled spoon full of his own medicine,@daviddixon3567,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 20:26,0.175,0.58125
crooked and blasphemous joe might be the antichrist god created man in his own image in the image of god created him male and female created them anything in between is an abomination,@trisk25rider,https://www.youtube.com/watch?v=nEbbY9Lh9PM,en,30/04/2024 20:24,0.15,0.34166666666666673
the jury should be the hottest stove,@expfcwintergreenv2.02,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:45,0.0,0.0
bottom line want to be tried on his term,@samuelarvizu7648,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:44,0.0,0.0
vonshizenpants is what lil dudethere is refering to,@Tammy_4,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:43,0.0,0.0
this is the epitome of embarrassment for the usa we allow an alleged felon to be running for president the same alleged felon who tried to subvert free fair electioneven going a far a to stage protest against his own country inciting riotturnedinsurrectionhes running from prison not the election,@rolls-royceowner1108,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:40,0.22857142857142856,0.5750000000000001
i wonder if trump want to get locked up for an hour or so so can campaign off it,@icarusandtherabbit,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:37,0.0,0.0
lock him up already,@kevinkelly1968,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:34,0.0,0.0
poor donnie discriminated against even worse than the central park five worse than dr king treated like navalny treated worse than abe lincoln worse than kennedy yet every day put on his corset doe his makeup spray that thing on his head slip into his high heel and wobble his way to microphone for you,@TRE45ON.is.Bat5hit.Crazy.U.S.G,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:34,-0.26285714285714284,0.5414285714285715
the democratic party now run out of option and is now using this method to harm the former president trump,@jhonsmith785,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:33,0.0,0.0
trump case have shown just what special treatment isand why the usa jail house are only full of black peopleblack people truly never receive that good kind of treatment,@user-tu8wv4ko4u,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:32,0.24863945578231292,0.5792517006802721
smelly cat,@user-ob2pe3ri1j,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:25,0.0,0.0
dump could talk about his policy and what would do a president but a policy and his presidency would be about retribution nothing else to talk about other than how unfair people are to him,@spiceyhotpot,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:23,-0.3125,0.6875
put toddler trump in corner for time out next time jail,@parisle4710,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:20,-0.05,0.0
why are you not also reporting that michael cohen announced several day ago that will longer comment on the trialtrump until the trial is over what happened to fair impartial news coverage have you lost all journalistic principle,@MartaLove-hz3ju,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:19,0.35,0.45
the judge know that if put trump behind bar for even minute will have just singlehandedly elected the th president of the unitred state,@Paul-lm5gv,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:18,-0.4,0.7
trump suck,@castrocastro2550,https://www.youtube.com/watch?v=E-KUn95o0iU,ro,02/05/2024 17:17,0.0,0.0
we knew trump would start to lash out about michael cohen guest what trump lied for you and if had not you would never have been president in this news would have tanked you then and it will tank you now once you are put on the stand you will have to tell the truth you have idea how to tell the truth or what happens when you lie under oath same thing that happened to cohen they have small dingy cell just waiting for you,@donnabyers4742,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:16,-0.125,0.2625
you are confusing cam paining with obstruction jury interferencetampering witness intimidation yesterday broke the gag order again in wisconsin,@GolDreadLocks,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:15,-0.3,0.4
nothing will happen to him,@myvalentine62,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:14,0.0,0.0
the judge have bent themselves backwards trump act like child the safety of the juror are in jeopardy s,@terihaynes-yf9jb,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:13,0.0,0.0
so what you are saying is trump stayed awake long enough to remember he criminal,@jf4313,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:12,-0.15,0.4833333333333334
hope get put in jzil regarding the abortion since when doe man make judgment on woman right a they go through none of this considering that there young men who once they find out the girfriend is preg they taie off leaving her to handle everything there are men who take off later after they relize they dont want the responsibility they do not know all the vsrious medicial thing that could happen during pregnancy lot wont be responasble in any way finicialy for any child it boggles my mind why they are trying to push this,@sharonmaclean8122,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:08,0.12857142857142856,0.3119047619047619
just lock him up already clearly isnt going to get it otherwise then hand down the maximum sentence when he found guilty a he got zero remorse for his hundred of felony,@robertw1871,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:07,-0.1851851851851852,0.5574074074074075
treat him like everyone else,@jordanbrock8199,https://www.youtube.com/watch?v=E-KUn95o0iU,no,02/05/2024 17:07,0.0,0.0
each state need to file intemadation charge against don the for theating we the people if loss the election that is direct threat why is being allowed to get by with that we all saw jan,@brandym.williams7314,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:05,0.1,0.4
defames people daily sue for defamation,@brendarockhold8366,https://www.youtube.com/watch?v=E-KUn95o0iU,fr,02/05/2024 17:04,0.0,0.0
how about this abc take the camera away from the courthouse when enters and exit,@RechargeableLithium,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:03,0.0,0.0
trump violated the jan gag order yesterday talking about cassidy also more violation on carol and cohen yesterday,@shadygrove3738,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:01,0.5,0.5
take away his privilege of making statement in the courthouse,@RBCjr1,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 17:01,0.0,0.0
is trump violating the hatch act by campaigning from govt facility every am is on tv and it either campaigning or certain people are prohibited from using govt resource for campaigning,@anniehills3580,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:59,0.21428571428571427,0.5714285714285714
cant wait until the other case violate him for not abiding to the condition of probation lol,@crykyt,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:57,0.3375,0.5375
a an american citizen i thank the protester of the propalestinian movement now i know how corrupt this country in america is these lobbyist fromaipac must be stopped to save american tax and democracy in this country,@ricyman5110,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:56,-0.16666666666666666,0.3333333333333333
for the average joe it jail should be treated the same,@feliciaalvarez292,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:55,-0.08333333333333333,0.17499999999999996
election interference thats new totally bogus man,@monkfishkilla,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:55,0.06818181818181818,0.6022727272727273
another prime example of lie and misinformation whoever the ridiculous woman is she said donald is unable to campaign day week to campaign and yet chooses to go golfing time out of disgusting yet common under this new normal,@cidcid3892,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:53,-0.30782828282828284,0.6840909090909091
lock traitor trump up melania trump,@carochio8639,https://www.youtube.com/watch?v=E-KUn95o0iU,ro,02/05/2024 16:53,0.0,0.0
you got ta love how trump want to make cohen out to be this liar when the reason for this conviction wa that lied for trump bat sht crazy,@TheGreatGatsbyUSA,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:52,-0.04999999999999999,0.75
well of course trump is frustrated with attorney he told himself that he innocent that really belief it reinforced by the people around him being forced to tell him he innocent,@willow4174,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:50,0.04,0.39999999999999997
trump is going to fire his attorney mid trial to delay the trial it all planned,@msteve0000,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:50,0.0,0.0
matter who your lawyer isif youre guilty youre guiltydont blame the lawyer,@rhansen435,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:49,-0.5,1.0
jet can campaign any time want just want the free press,@chuckthompson5724,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:48,0.4,0.8
finally donnie is admitting this trial is all about his election interference back in,@supersquirrel7546,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:46,0.0,0.5
not political just selfishness he baby wanting his way all the time,@patroling9803,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:45,0.0,0.1
yes can be on the campaign trail when he not in the courtroom chooses to spend his time at mara lago or on the golf course i dont know what these two are talking about he lazy and cheap and running low on money and the camera outside the courtroom are free,@user-fb2kb4wp7s,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:44,0.11000000000000001,0.57
can the courtroom sketch artist add stink line,@scottlucas9551,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:43,0.0,0.0
what about the prosecutor and judge in his other case they have responsibility to hold him accountable for violating the gag order by breaking state law thats one of his term of release,@undeadly1103,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:43,-0.125,0.375
if sleepy and farty trump really want to use the mike to campaign then should do it then but instead is just talking about how miserable is campaign should be what proposes to do during his potential tenure not about his mserabilis life him the eternal victim blablabla,@loantran-thanh7795,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:42,-0.21875,0.5625
trump should have negotiated plea deal in his loser case now s gon na face the judge at sentencing been calling name not even career criminal temp fate like this,@moorefacts6605,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:41,-0.4,0.55
defense atty bland agrees with the judge that trump doe not need to give public remark before after each court session they could just carry boombox with tape of him from the first day of this trial for day trump said the same lie anyway anyone outside the court room or watching telly it memorized despite any wish to forget if trump doesnt stop i suspect bland will go stir crazy how can the poor guy even concentrate on his job representing trump god know how impossible that job is,@pallidavisholubar7273,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:41,-0.19444444444444445,0.5268518518518519
really trump lawyer become punchline but after they fail or leave for nonpayment theyll end up on fox news america misinformation station,@Educatedvoter,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:41,-0.15,0.24999999999999997
wtf is his campaign message besides it cold in this courtroom,@1inyodome,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:40,-0.55,1.0
the judge should have the camera and reporter removed doe not have any issue is running on that will get him the presidency,@desireeburton3923,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:40,0.0,0.0
you think he lawyer is fed up with his antic,@garykubodera9528,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:40,0.0,0.0
he not campaigning he whining,@milesstamps7394,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:39,0.0,0.0
can be on the campaign trail just after the trial end daily and on the weekend,@undeadly1103,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:38,0.0,0.0
however isnt campaigning is complaining got winning confused with whining,@christianmichael3904,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:37,0.04999999999999999,0.725
threat dont work if not fulfilled letting this slide will weaken the process,@mrloanagentman,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:36,0.0,0.0
not campaign message just bitching,@patroling9803,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:36,0.0,0.0
why do you keep calling it the hush money trial or hush money case it about election interference through falsification of business record is it too long for your anchor to articulate doe the severity of the charge not deserve the more appropriate term election interference case is this calculation so that you wont turn off maga viewer who by chance are tuning in,@user-gz6wl3zg4q,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:36,0.31666666666666665,0.4666666666666666
fact check here he been free to campaign on the weekend and wednesday plus couple others here and there and didnt except for yesterday,@stormfalcon1345,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:34,0.4,0.8
medium shouldnt turn on their camera before or coming out the court room isnt worth the publicity,@richardadetule6787,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:34,0.3,0.1
