Comentario,Autor,URL_Video,Idioma,Fecha_Publicacion_Comentario,Polaridad,Subjetividad
i grew up listening to him carole king carly simon simon and garfunkel loggins and messina the great of the s,@joycerichardsmckenna9704,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 04:06:42,0.8,0.75
i really appreciateed walzs down to earth real issue and straight talk style sometimes kamala get too dramatic for but i know shes skilled at her job a prosecuter and a vp so shes highly skilled for the job a potus and i believe in her recently her speech are sounding more straight forward trump shouldnt have been allowed to run now must be voted out but onceagain hell claim won matter what i hope kamala win in landslide thanks so much for the concert too that wa real treat seeing james and fam plus cello player sadly the cello mic wa not set up until the end it too bad because really played so beautifully and added lot,@CherylAnderson-qs4iq,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 04:04:26,0.16450617283950622,0.4391975308641976
a an old man myself i particularly wa amused by the stool joke,@GaryHurd,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 03:57:56,0.13333333333333333,0.26666666666666666
this wa so pleasant i neither saw nor heard any hate or fear so different from jd vance and his lord and master,@GaryHurd,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 03:54:57,-0.022222222222222254,0.8222222222222223
ohh james taylor your voice and song still sound great nice to play home state guy at this rally vote blue for your child and grandchild,@kateclover874,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 03:46:55,0.45000000000000007,0.5625
anyone seen van jones and the gang at cnn roasting kamalas town hall meeting go watch it right now they arent even buying it anymore lol only the absolute job here at the uber progressive left network are go have gander it hilarious,@rickvolcano6017,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 03:32:32,0.2976190476190476,0.6892857142857144
this is great it brings back the good time i love james taylor,@robertavitale8531,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 03:17:49,0.5,0.48750000000000004
thank you james taylor for performing for the harriswalz campaign i love your music carolina in my mind is my favorite song of yours i love the story before your song too you made laugh several time with your witty humor,@intherockies,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 03:17:42,0.3833333333333333,0.55
brought tear to my eye,@Gloria_Davis,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 03:15:58,0.0,0.0
amazing from canada go kamala tim i dont want country that touch our border to be ruled by dictatorfascist i saw james and jackson right here last year awesome,@sbljh,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 03:15:34,0.4714285714285714,0.6255952380952381
nc please save our country,@lovingLOLA4ever,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 03:08:06,0.0,0.0
historic,@TaxTheChurches.,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 03:07:41,0.0,0.0
you can do it dear north carolina pls let u go out vote blue harris walz thank you my favorite james taylor my favorite we have the special authentic great musician mr james taylor while elon musk is paying one million dollar at the swing state such briberythank you for your decency mr james taylor harrisealz blue,@PaulieTan,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 03:04:58,0.3321428571428572,0.5964285714285714
james carol and joni best of the best,@AlicePeabody,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 03:04:44,1.0,0.3
the word from mr taylor are on point thank you voted early on the th vote blue all the way early november,@jarhead4801,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 03:00:56,0.06666666666666667,0.2333333333333333
jt you have always made smile i had this song on playlist i made for friend from college i wa driving into her driveway knowing this would be the last time i would see my best friend she lost tough fight to cancer fate brought youve got friend up to comfort you can close your eye played a i drove homethank you james,@Juju-wk7yv,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 02:51:20,0.2277777777777778,0.325
love this guy speaks good language b and crap truth about the conman,@jarhead4801,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 02:47:16,0.1333333333333333,0.6666666666666666
so great to see james taylor,@LindaC-ze5ob,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 02:43:10,0.8,0.75
this reminded that american know how to have fun,@asubuhijua5351,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 02:41:19,0.15,0.1
sweet baby james thank you joni mitchell poped up the other day too slamming s s icon,@suem3854,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 02:39:10,0.11249999999999999,0.5125
this is america thank you james taylor let get back to sanity we are tired of the lie nonsense let move forward with sane leadership democratic value it time for woman to be president,@BeatTrump,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 02:28:02,-0.2,0.35
shower the people my fav jt song,@theresakilday9219,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 02:26:45,0.0,0.0
curious where and when walz and harris together so obvious they do not like each other both fool anyday walz will bail,@bassbeauty,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 02:22:40,-0.075,0.625
north carolina pls vote for decency integrity the rule of law reject immorality falsehood and fascism vote blue,@mctl009,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 02:22:21,0.0,0.1
james james james,@vincebaldwin4059,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 02:18:23,0.0,0.0
so,@useyourbrain1539,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 02:14:04,0.0,0.0
it not working both of these candidate are terrible again but go team yay give u more failure we worship you lemming get the owl treatment,@whiskeymonk4085,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 02:08:53,-0.2722222222222222,0.6
listen to that crowd,@francisphillips53,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 02:02:19,0.0,0.0
okay so im weeper i wept through about the whole taylor set the music of my youth and here i am classical fan but taylor speaks to something deep within all our soul we must keep him and his great gentle spirit safe we must triumph this november we must keep america alive and well i voted for harriswalz i so fervently hope majority and will,@jeffwatkins352,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 01:48:53,0.28750000000000003,0.46874999999999994
tim walz sweet baby james life is good vote harris and walz,@elainemorcone7418,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 01:43:33,0.5249999999999999,0.625
a nonamerican it hard to wrap my head around u gun policy i really respect kamala and tim but wouldnt it be great to live in country where people do not get all romantic about civilian carrying gun i mean if we can agree gun violence is lethal strict regulation on lethal weapon and monitoring of gun owner seems to be the way in other great country please consider make visiting the u unarmed more attractive fear is optional in this sense an outsider view p beautiful event lot of love and hope,@JTcomments,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 01:35:25,0.3214330808080808,0.6170138888888889
please everyone do the right thing come nov th and get out and vote harriswalz,@Howdydoody-pw2ss,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 01:33:47,0.2857142857142857,0.5357142857142857
spectator,@joneal8360,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 01:27:11,0.0,0.0
omg james taylor part of my history and piece of my shower the people with love the best song ever i played this song few year ago at my daughter th birthday hot day we had misting fan in the yard every one there getting wet and swaying with arm up and hand open singing along it wa beautiful and freedom is beautiful,@marceechristensen2533,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 01:24:52,0.39375,0.59375
thank you mr james taylor owen young kim and henry taylor your presence melodic voice are truly good medicine for my heart and soul tonight and during this very challenging political season may our vote preserve our freedom,@TEPO--,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 01:24:07,0.3625,0.525
i love james taylor,@DonnaC-w1f,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 01:23:49,0.5,0.6
wow at least u democrat have fun at our rally with musicnot like trump rally where everyone is angry they get into fight attack the press maybe the press should stop going to his rallysbeautiful music james,@sallyprzybil2404,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 01:21:58,-0.1,0.6499999999999999
that wa totally awesome thank you tim walz james taylor your wife and the rest of your band,@doylebartsch2411,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 01:20:21,1.0,1.0
sweet baby james,@instrumental5763,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 01:18:40,0.35,0.65
we must always keep the peace for our family and friend james taylor truly provides the platform thank you north carolina be strong,@judywood64,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 01:16:28,0.4333333333333333,0.7333333333333333
america the beautiful ala james taylor sweet baby james im sobbing remembering different time,@louiseclark7967,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 01:13:12,0.39999999999999997,0.75
vote and get others it is such privilege and also feel so great when you do it,@aalexandrowicz,https://www.youtube.com/watch?v=r6FiKnM08TA,,2024-10-25 01:09:22,0.4,0.625
jesus is king,@jonathanjones3122,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-31 17:08:24,0.0,0.0
democrat and house wa they one that told to shutdown government in doing covid,@jonathanjones3122,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-31 17:07:54,0.0,0.0
love walz rally speech,@e0n555,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-31 04:18:26,0.5,0.6
these are the value i wa brought up on,@Ace911-k1h,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-31 02:29:22,0.0,0.0
walz take the stage,@RenataKleinRK,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 22:21:41,0.0,0.0
did bring free tampon,@PetePeters-e1l,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 21:50:32,0.4,0.8
i will vote for real policy that will help the middle class and people that struggle i will not vote for trump a want to give huge tax cut to the wealthy and bankrupt the country i will vote for decency i will vote for kamala harris,@EvDriveZeroPollution,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 19:22:23,0.275,0.55
thats my vp,@stickinug,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 17:39:57,0.0,0.0
go vote georgia and save democracy and the free world,@mick136,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 17:33:51,0.4,0.8
i love this wholesome man america dad i hope one day run for president but first let give him some vp experience,@eveFlower101,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 16:56:15,0.375,0.4666666666666667
when grocery price were cheaper our farmer were getting four buck bushel for corn when grocery price are up our farmer are gettingfour buck bushel for corn somebody in the middle is taking the money and stickin it to you this message should be plastered on billboard all around the country,@slactweak,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 15:17:22,0.0,0.0
verdad estan ciegos saben persona busquen informacion ellla nadie habla poder hacen pasar lamentamente india irack sr mezclado chino negocios oscuros busquen informacion amelia doval aliesky sanchez graz univista tv mucha informacion kamal hecho daño niños desaparecidos aqui puede explicar muchas averaciones malos van destruir usa ma hecho creen estan pagando sabemos aparte detral kamal obama despierten tarde dios cuide persona tan malvadas,@OrlandoMercado-sq8vg,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 14:19:32,0.0,0.0
i love to hear coach to relax and keep the faith,@adrianaayon3620,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 11:51:20,0.5,0.6
delusional democrat are currently in power but promise to make difference in nd term democrat neglected our country trump,@trizarenelectro5344,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 08:34:48,0.0,0.4
vote vote vote blue up and down the ticket save freedom save democracy save america harriswalz we are not going back,@yonatanteshome2121,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 07:45:49,-0.051851851851851864,0.12962962962962965
mvp harris and governor walz new generation of leadership theyre building coalition who want to work together to make the future possible affordable and comfortable in america,@keltonscott734,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 07:28:04,0.1340909090909091,0.5948863636363637
love,@marietellez6021,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 04:32:34,0.5,0.6
im garbage and voting trump,@PetePeters-e1l,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 04:11:28,0.0,0.0
kamala harris for president,@kevinchadmontrelle754,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 03:30:49,0.0,0.0
vote blue up and down the ballot to save our democracy harriswalz,@kevinchadmontrelle754,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 03:29:55,-0.07777777777777779,0.19444444444444448
just like in january of it made so much sense for joe to ask kamala to be his vice presidentjust like it made so much sense for obama to ask joe biden to be his vpkamala and tim make so much sense together such complementary set of skillsthey like each other both have family who love them dearlyand you see them on stage togetherthese two make so much sense it make feel bit about this election to see how right kamalas gut wa in choosing tim love all the people here and love to gwen doug and all the kid in both family,@drdoloresmize5386,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 03:05:17,0.24607142857142858,0.40107142857142863
vote kamala harris yes we kam,@TheAs63401,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 03:00:01,0.0,0.0
cnn reporting trump winning and expected to win on november th,@T-bone6o,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 02:51:45,0.4000000000000001,0.5166666666666666
im an independent observer very low viewership dnc should be very concerned about only k view,@theTrinity431,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 02:31:06,0.05,0.45375
we love harriswaltz love america vote all blue,@vickyho1,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 02:11:08,0.3333333333333333,0.43333333333333335
vote red trump,@brianwagner7088,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 02:04:09,0.0,0.0
uhm maybe link the start in the description,@Quanswiese,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 02:00:41,0.0,0.0
harris walzwhat team,@Clementine.Pie.Am.I,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 01:19:32,0.0,0.0
please vote now kamala for president waltz for vice president,@AndreaJordan-x1y,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 01:05:18,0.0,0.0
go tim let do this for the people,@itstherick,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 00:40:42,0.0,0.0
we are proud of puerto rico,@HTub-bo2yl,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 00:18:30,0.8,1.0
welcome republican vote,@HTub-bo2yl,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 00:17:44,0.8,0.9
vte vte vte vte vte vte vte vte vte vte vte vte vte vte vte vte vte vte vte vte vte vte vte vte vte,@HTub-bo2yl,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-30 00:10:33,0.0,0.0
wow we had more trump supporter in place to welcome tampontim than attendee,@debslee3165,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:46:53,0.4666666666666666,0.7999999999999999
only more day vote i already did it,@Toti-b6q,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:36:45,0.25,0.75
cringe level,@thefridaynetwork,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:36:26,0.0,0.0
謝謝謝謝大家你你最好最好這是好的卅選民主黨上帝保佑美國世界民主,@林國珠-i7r,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:34:53,0.0,0.0
said g d in his speech really inconsiderate for christian i am praying for our nation and donald trump,@teresaowens5696,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:34:15,0.1,0.1
guess the democrat wont let you comment when your against them dont let these crook take away our gun nor our first amendment right,@tristinburke4888,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:28:45,0.26785714285714285,0.43452380952380953
abandon tim walz abandon kamala harris vote green party or vote trump dump dump dump kamala,@PetePeters-e1l,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:24:06,-0.2,0.3
we love harriswalz they are the dynamic duo who are taking u forward and were never going back vote blue up and down the ballot,@Pinkleo58,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:24:05,0.06888888888888889,0.2311111111111111
were not going back,@ringothedoodle,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:21:14,0.0,0.0
project nothing to do with trump anyone who buy that not checked the fact,@MrT5mustang,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:17:22,0.0,0.0
tim walz tim,@Yuvi-i5b,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:13:05,0.0,0.0
wa the perfect choice for vp,@sydcharlotte,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:10:07,1.0,1.0
amnestyharrisdnctrifectaptlamenamnestyharrisdnctrifectaptlamenamnestyharrisdnctrifectaptlamenamnestyharrisdnctrifectaptlamenamnestyharrisdnctrifectaptlamen,@dlukas69,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:08:43,0.0,0.0
hello from northern florida i voted blue up and down the ticket,@I_LOVE_THE_SUNCOAST,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:08:04,-0.07777777777777779,0.19444444444444448
donald j trump for president,@tristinburke4888,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:06:43,0.0,0.0
voted all blue last monday anyone want ted warm weather cruz,@mattsmelley5569,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:06:18,0.19999999999999998,0.25555555555555554
madam president madam president,@clydeslate8087,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 23:05:43,0.0,0.0
we love harris walz we love harris walz we love harris walz,@dungduong4839,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 22:48:12,0.5,0.6
vote blue vote blue vote blue,@dungduong4839,https://www.youtube.com/watch?v=ENGCfpsXmrk,,2024-10-29 22:47:14,0.0,0.10000000000000002
trump is not about the american peoplewe the people see right through him and how dangerous and his follower are vote blue,@normahernandez355,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-10-12 01:38:53,-0.07857142857142857,0.38392857142857145
vance demolished walz,@de22bock,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-10-10 20:32:32,0.0,0.0
shes bigger disgrace kamala is destroying america,@nicoleturner1919,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-10-08 05:19:56,-0.1,0.25
in sense taylor swift wa forced to declare her preference since trump had posted an ai of her endorsing him on his campaign website outrageous maybe it wa always in taylor plan to endorse the democratic ticket but trump to recognize pushed her to it too by allowing the idea that taylor endorsed him to float on his website,@salicecanady6522,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-10-05 22:31:43,-0.65,0.6
im sure vance didnt want harris to take his concept on health care and use for herself wanted to be sure that harris could come up with concept for herself where are hers at i know try unqualified medical professional and outrageous medication price for the u im sure vance know what to do with obama and harris health care plan that dont work for anyone in fact trump plan to remove them from office try that concept,@lisarodarte6001,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-10-05 19:56:26,0.10000000000000002,0.6277777777777778
glory by i dont love for you you lyric tmob l i s all right rambo,@LizaEugene,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-10-05 17:56:01,0.3452380952380952,0.5952380952380952
rachel maddie is joke her coverage during the plan democrat explains everything about this propagandist you take what she say and do the opposite and you come away clean and happy she ruined life during the pandemic she is literally the tokyo rose of our generation,@alexandriahasvold7223,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-10-04 11:57:55,0.44166666666666665,0.6625000000000001
tampon tim im democrat what wa harris thinking,@joyboisvert,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-10-04 08:24:43,0.0,0.0
fake news tampon timmy stolen validation with merit trumpvance,@gamble-y9r,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-10-03 19:56:21,-0.5,1.0
fight i pray for the democratic party because they make every effort to tell the fact and speak hope for all i wan na thank you,@sandytrainer7163,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-10-02 04:01:57,-0.2,0.15000000000000002
these are all blatant lie the people who know what trump about see through this you people are pure evil,@susanmistele6206,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-10-01 14:49:50,-0.42857142857142855,0.6666666666666666
these two dude are boring,@gregmatthew5704,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-10-01 03:48:22,-1.0,1.0
kamala harris spent minute manipulating donald trump then she pointed out that he dangerous for office because he so easily manipulated that wa brilliant,@jeffedwards7960,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-30 23:11:58,0.15833333333333335,0.7083333333333334
trump intention to bring the united state together a nation is obvious the division began with him the only way we can come together a whole is to keep trump out it is u or him,@rainbow6978,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-30 23:01:56,0.06666666666666667,0.6333333333333333
walz can do this jd vance is joke when it come to debate mayor pete is working with walz and he incredible democrat tend to be neurotic im cheering for tim waltz,@solopreneurjourney,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-29 18:24:40,0.9,0.9
this is not like the debate between trump and harris trump is clown and harris is smart and prepared vance had debate skill and his brain is in working order dont take this election for granted vote,@solopreneurjourney,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-29 18:17:24,0.21428571428571427,0.6428571428571429
lov you guy im voting blue how about you,@robertleigh7536,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-29 09:42:20,0.0,0.1
i love tim walz he homosexual and who somebody decides to sleep with in their private life absolutely make them qualified for public service,@jasonbontrager6129,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-29 04:28:01,0.175,0.48541666666666666
trump is stooge for putin,@MrEdium,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-27 23:41:13,0.0,0.0
having concept of plan mean that you dont have plan at all it mean that you would see million american without healthcare with plan to replace the affordable care this is why him and the republican party never laid out plan for health care because they dont want people to have health care concept of plan mean you dont have idea,@tracysharp1361,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-27 23:17:09,-0.234375,0.515625
please let u vote for madam president and not the madman president that grumpy old man is too old and feeble minded is causing lot of problem for this country,@YesJustice,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-26 18:50:55,-0.09999999999999999,0.4666666666666666
i wouldnt trust little tampon timmy the war hero a far a i could throw him ask yourself question why is his whole family and friend not supporting him duh,@Marine1111-p5x,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-24 01:28:42,-0.0625,0.55
we must give joe biden super superduper ovation for picking the perfect vp who could step in for him,@marvaedwards1719,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-23 21:03:14,0.6666666666666666,0.8333333333333333
this is absolute nonsense did these people watch the same show,@ralphsuffield8658,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-23 16:27:37,0.1,0.5125
mr walz you say that trump brings the same old tired agenda every time but havent you been wanting somebody to tell you if the election wa rigged and stolen from poor mr trump it wa all ever wanted and it been taken away from him poor guy how many time cried himself to sleep,@DownhillAllTheWay,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-23 15:52:15,-0.10000000000000002,0.45416666666666666
god he only and look brad pitf is too and look like his grandson must be the stress of being teacher all his life evev biden look younger than him sad,@alberttrinidad1750,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-23 11:00:18,-0.16666666666666666,0.6666666666666666
we need to understand that it not democrat versus republican alone it democrat versus republican and at least russia probably saudi arabia and surely hungary to name few,@dieseldonald,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-23 01:27:41,0.0,0.46296296296296297
trump guilty of treason,@eze8892,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-22 19:49:38,-0.5,1.0
can someone explain what roe v wade is about please many thanks x,@annewilson7812,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-22 18:43:09,0.35,0.35
where did they find the guy running for veep,@tedtimothy9074,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-22 14:57:08,0.0,0.0
msnbc you guy are disgusting you need to tell the truth trump,@johncabral3642,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-22 13:22:22,-1.0,1.0
if trump still cant say that lost the election not fit to hold any position in government the fact that wont believe in our election system or the judiciary system is problem that we cant afford to have with him and those who support and defend his behavior,@jamesadams8595,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-22 00:05:56,-0.2,0.4
according to trump kamala the right to decertify the election if trump win that is ironic,@briancochrane164,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-21 23:09:47,0.4285714285714286,0.611904761904762
i wish i could meet tim walz i need big hug,@sophierobinson2738,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-21 17:33:11,0.0,0.1
people are inherently happy trump vile rhetoric is getting oldnothing can say or do now can change the way we see him his hitler like attitude is sickening to watch let alone listen too,@wabinagi,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-21 16:42:46,-0.04999999999999999,1.0
not to mention he convicted desperately want immunity a president thanks to ruling put in place by by his conserving supreme judge which appointed,@Lois-fh8tw,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-21 05:38:59,-0.19999999999999998,0.6
lady and gentleman future president is born,@michealklee8844,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-21 03:03:10,0.0,0.125
he big bull,@robertsender9641,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-21 01:14:42,0.0,0.1
this gentleman gouvernor walzhes very good impressive,@YveBegin-i6p,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-20 08:23:29,0.955,0.8900000000000001
once bullyalways bully,@johnchristophersutton9706,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-20 00:35:35,0.0,0.0
trump is never just being sarcastic because doesnt hzve enough of sense of humor to pull that off mean what he saying must be stopped,@susankochan2860,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-19 17:57:43,-0.07083333333333333,0.6625
trump is running to not go to jail and to do more open racist and hate,@toneyingram732,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-19 17:10:00,-0.1,0.475
you are not rich and white reason to vote for trump,@toneyingram732,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-19 17:04:03,-0.09375,0.375
many white people dont see nothing wrong with jan th because it wa white people,@toneyingram732,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-19 17:01:16,0.0,0.35
jd vance and trump are open racist,@toneyingram732,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-19 16:53:41,0.0,0.5
thank you rachel trump wa failure the first time and to fail again russia is the enemy you fool,@hendrixpd1,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-19 16:07:03,-0.18888888888888888,0.31111111111111106
democrat bullying trump for year and then call him the bully anyone ever think about that,@dawnsstar5918,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-19 03:24:28,0.0,0.0
disgusting the definition of fake,@The_Beyond_AI,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-19 00:51:55,-0.75,1.0
concept of plan we have concept of new medical breakthrough but they are from place like star trek,@bettyswallocks6411,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-18 19:33:11,0.06818181818181818,0.22727272727272727
trump plan,@brukekasa,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-18 18:05:00,0.0,0.0
calm instead of chaos,@deborahboggs6040,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-18 16:02:03,0.30000000000000004,0.75
tim walz is great speaker love listening to him,@wesleywashington1251,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-18 05:45:42,0.65,0.675
jd vance may have gone to yale but it didnt serve him well,@thom8728,https://www.youtube.com/watch?v=9qxlk_vE4UY,,2024-09-18 03:54:42,0.0,0.0
