Comentario,Autor,URL_Video,Idioma,Fecha_Publicacion_Comentario
cabales,@finasanchezgarcia3547,https://www.youtube.com/watch?v=9T9gR0DSfKo,,16/07/2024 20:05
solamente donal trump canales biden dijo hijo murió guerra vietnamy realidad murió cáncer,@finasanchezgarcia3547,https://www.youtube.com/watch?v=9T9gR0DSfKo,,16/07/2024 20:05
otan ladron ukrania acaba pasta,@jorgearaujo8808,https://www.youtube.com/watch?v=9T9gR0DSfKo,,16/07/2024 20:00
economía biden va bien explico entonces cuál motivo negro latino abandonado partido gente común empobrecido quejan tener menos dinero bolsillos comparación trump pequeñas empresas new york languidecen plaga delincuencia,@beatrizalvarado4227,https://www.youtube.com/watch?v=9T9gR0DSfKo,,16/07/2024 19:58
cómo van tener bajo control fraude electoral demócrata,@beatrizalvarado4227,https://www.youtube.com/watch?v=9T9gR0DSfKo,,16/07/2024 19:51
trump for jail,@innit-h8p,https://www.youtube.com/watch?v=2GIIT_LSNfI,,02/11/2024 19:35
i wa wrong what flip flopper,@jwill5892,https://www.youtube.com/watch?v=2GIIT_LSNfI,,02/11/2024 06:56
this is the gradeschool famous said this about you msnbc is desperate and immature not the example to follow in reporting,@tony8570,https://www.youtube.com/watch?v=2GIIT_LSNfI,,28/10/2024 18:51
i feel like jd vance used to have shred of decency in him before became vp nom like what happened,@himynamelscolin,https://www.youtube.com/watch?v=2GIIT_LSNfI,,18/10/2024 13:10
kamala is the worst vp in american history now u want this fraud that can not even answer question without teleprompter or note or if she know the question beforehand study the answer complete open border immigrant that are completely unvetted criminal taking over apartment complex killing americansall fema money to immigrant instead of disaster victim economy disaster only vote for kamala if you want ww can u imagine kamala trying to talk to other world leader it would be disaster,@RoccoLove-l9q,https://www.youtube.com/watch?v=2GIIT_LSNfI,,15/10/2024 21:06
forgiveness from rump thats like asking for forgiveness from satan take it a badge of honor vp penny,@a.m.godwin8610,https://www.youtube.com/watch?v=2GIIT_LSNfI,,09/10/2024 22:53
are you all still talking bad like this after getting smoked like southern bbq by u rebublicans in the vice presidential debate,@vaykay7301,https://www.youtube.com/watch?v=2GIIT_LSNfI,,05/10/2024 16:58
yeah now trump is good make great decision chose it would be funny if it wasnt sad they dont care of you at all they are working for themselves,@drannoceremat574,https://www.youtube.com/watch?v=2GIIT_LSNfI,,02/10/2024 02:22
this medsg maybe mo old but ill say my say vance just like trump is all out for himself if they should win somehow vance will get rid of trump put him in the back seat there are rule law vance get use to it thats why im voting blue for harrismalz,@rosierose1167,https://www.youtube.com/watch?v=2GIIT_LSNfI,,30/09/2024 15:01
who care fake news,@RoryMcIntosh-gv5cb,https://www.youtube.com/watch?v=2GIIT_LSNfI,,24/09/2024 09:48
i wa taught growing up that once your enemy make up their mind about you and limit your success based on assumption prove them wrong and thats exactly what trump did for everyone that wa against him,@ashleyfollett7223,https://www.youtube.com/watch?v=2GIIT_LSNfI,,23/09/2024 10:44
trump daddy made him knock on door and demand late rent trump doe not hate his father for that hate all the people who who made that impossible in his dad eye poor black people his dad wa slumlord,@susanquandt6364,https://www.youtube.com/watch?v=2GIIT_LSNfI,,20/09/2024 22:51
trump hate poor people right read his early biography hated all of them because the author wrote about what they witnessed not what wanted them to write,@susanquandt6364,https://www.youtube.com/watch?v=2GIIT_LSNfI,,20/09/2024 22:47
flippy flopper your mom is the single cat lady because you another her,@Ileana97511,https://www.youtube.com/watch?v=2GIIT_LSNfI,,18/09/2024 03:15
jd vance wa strategic pick because he young and will be in position to sustain trumpism and project longer than yearsthe america experience will be over if they win,@daydayrev5464,https://www.youtube.com/watch?v=2GIIT_LSNfI,,17/09/2024 20:08
jdvd sellout total sellout,@andreak4280,https://www.youtube.com/watch?v=2GIIT_LSNfI,,17/09/2024 01:33
so many career politician like him are just essentially human sock puppet for whoever is paying them,@Norbworthy,https://www.youtube.com/watch?v=2GIIT_LSNfI,,16/09/2024 09:40
oh what money can make you do this man is lying through his teeth you dont just say those thing about someone unless you absolutely mean every word i know vance is getting fat paycheck for every second of this vp crap so so sad,@Boobob-wc7st,https://www.youtube.com/watch?v=2GIIT_LSNfI,,13/09/2024 17:08
they control most of the medium the liberal,@wutkillzyt401,https://www.youtube.com/watch?v=2GIIT_LSNfI,,11/09/2024 17:45
if i wa jd vance i would walk out on trump and tell trump on way out peace out wan na be hitler,@eddieblanco2652,https://www.youtube.com/watch?v=2GIIT_LSNfI,,26/08/2024 18:27
lie lie and even more lie from the left wing liberal medium,@WedgieGoat,https://www.youtube.com/watch?v=2GIIT_LSNfI,,24/08/2024 12:09
january people were killed because of trump vance he confused or doesnt even like trump,@jerryjordan6731,https://www.youtube.com/watch?v=2GIIT_LSNfI,,23/08/2024 17:18
this man joker dunce is tru chameleon his new found luv for don the wont get him anywhere,@TimsOlf,https://www.youtube.com/watch?v=2GIIT_LSNfI,,18/08/2024 03:31
this need to be the dncs ad remember when jd vance prior to becoming powermad insert vid of vances you have to be ruthless with power comment used to tell the truth about donald trump and play this clip along with others of vance saying his unfit trump is for the presidency at the end have trump vid attacking vance and ask which one is lying now,@Gk2003m,https://www.youtube.com/watch?v=2GIIT_LSNfI,,18/08/2024 00:41
yes play kamala talking about biden lol,@bc47359,https://www.youtube.com/watch?v=2GIIT_LSNfI,,14/08/2024 18:48
wait minute said nobody wa killed january well thats not true people were killed january,@STurbo5247,https://www.youtube.com/watch?v=2GIIT_LSNfI,,14/08/2024 10:37
trump vote vance vote,@christinemarie154,https://www.youtube.com/watch?v=2GIIT_LSNfI,,11/08/2024 22:53
changed his mind and had reason to explain why changed his mind that is called having principle kamala on the other hand not once explained why she wanted to ban fracking but now she doesnt she hasnt explained why she locked up men like vulture on petty crime and then now belief in police defundingthats why shes not doing interview she cant answer those question with honesty,@lizakabe8116,https://www.youtube.com/watch?v=2GIIT_LSNfI,,11/08/2024 20:36
the guy not even loyal to his own commentspathetic,@nonyun8784,https://www.youtube.com/watch?v=2GIIT_LSNfI,,11/08/2024 01:09
why are we suprisedas rep why would you vote for spineless coward for vpmen stand on their word,@nonyun8784,https://www.youtube.com/watch?v=2GIIT_LSNfI,,11/08/2024 01:08
wa drunk when said that didnt mean it,@brewboy2108,https://www.youtube.com/watch?v=2GIIT_LSNfI,,10/08/2024 03:18
all they have to do is use jd vance own word in attack ad and let them fly on repeat all day everyday,@decotawilliams6944,https://www.youtube.com/watch?v=2GIIT_LSNfI,,08/08/2024 13:36
fyi penny wa weak and joke should be ashamed for being afraid to stand up for his country vance is an excellent candidate who isnt afraid to stand for truth just like trump,@NoFeArChiC2,https://www.youtube.com/watch?v=2GIIT_LSNfI,,08/08/2024 13:12
this guy is full of crap,@robbieferrell7835,https://www.youtube.com/watch?v=2GIIT_LSNfI,,06/08/2024 23:22
biden and harris made horrible statement about each other before a well now think shes the one for the job,@AnnetteMelnick,https://www.youtube.com/watch?v=2GIIT_LSNfI,,06/08/2024 21:46
vance thought trump wa unfit and dangerous and now think is great penny used to think trump wa great and now think is too dangerous to be president the heck with trump and harris debating i want to see the vance penny debate call it the vape nce debate noose allowed,@quakers200,https://www.youtube.com/watch?v=2GIIT_LSNfI,,06/08/2024 01:45
go peacefully and patroticly make your voice heard america seen the video so quit lying to our face,@nathanielbohner2859,https://www.youtube.com/watch?v=2GIIT_LSNfI,,29/07/2024 14:35
the fact that say wa wrong about trump show that vance ball,@pjuggle,https://www.youtube.com/watch?v=2GIIT_LSNfI,,29/07/2024 02:18
compared trump to hitler and now want to serve a his vice president either the republican nominee for vice president doe not have high school grasp of what hitler stood for or doe support what hitler stood for i dont know which one would make him more disqualified to become vice president,@beachmeadow1777,https://www.youtube.com/watch?v=2GIIT_LSNfI,,28/07/2024 18:56
information is not knowledge the only source of knowledge is experience you need experience to gain wisdom albert einstein,@jorgecastro-y1y,https://www.youtube.com/watch?v=2GIIT_LSNfI,,28/07/2024 06:15
the measure of intelligence is the ability to change and jd vance changed,@jorgecastro-y1y,https://www.youtube.com/watch?v=2GIIT_LSNfI,,28/07/2024 05:52
wanted penny i mean vence but there only available vance,@lourdesmquinn3847,https://www.youtube.com/watch?v=2GIIT_LSNfI,,27/07/2024 16:15
you guy are definitely democrat just to hear you comment this is not good chanel bad news,@nuryrivera6618,https://www.youtube.com/watch?v=2GIIT_LSNfI,,27/07/2024 01:48
wa wright then wrong now,@billyluffman1410,https://www.youtube.com/watch?v=2GIIT_LSNfI,,25/07/2024 20:05
interesting hypocrite,@vihaansota1515,https://www.youtube.com/watch?v=2GIIT_LSNfI,,25/07/2024 18:25
jd vance must hate waking up in the morning and lying next to him is his wife who look like kamala,@TUITeWhare,https://www.youtube.com/watch?v=2GIIT_LSNfI,,24/07/2024 18:21
i changed my mind about president trump too,@nickfromm5315,https://www.youtube.com/watch?v=2GIIT_LSNfI,,24/07/2024 05:37
america is lost how can they even consider criminal in djt this is crazy stuff,@williamlee2468,https://www.youtube.com/watch?v=2GIIT_LSNfI,,23/07/2024 16:04
both party are an embarrassment,@tilster3239,https://www.youtube.com/watch?v=2GIIT_LSNfI,,22/07/2024 23:57
msnbc lie in this video alternate elector is in the constitution so it wasnt coupe those require the military nancy pelosi is who is responsible for the security of the capitol ground her and head of the senate they delayed aid for hour capital police chief wa begging for help pelosi wa warned schumer wa warned trump said you need military they refused bear bowser refused extra security the very first person to break glass enforce entry into the capitol building wa an antifa member that msnbc and cnn paid money to is now in jail jd vances comment for year ago the never trumpers they reference who are longer there are longer there because the american people voted them out thats democracy everything in this video is lie msnbc lied about russia gate they lied about ukraine gate they lied about very fine people and they lied about donald trump being racist everything msnbc from cnn say about donald trump is lie there are million american in prime time of the key demo to msnbc only pull in people if you believe them you are one person out of million im sorry to say but you were brainwashed,@DemandAlphabetBeBrokenUp,https://www.youtube.com/watch?v=2GIIT_LSNfI,,22/07/2024 19:33
omg jd vance is so full of male bovine waste year ago what we watch msnbc we know it impossible for people to change develop or improve plus we absolutely know msnbc never lie so there is chance jd vance fell for those lie nope also richard nixon accepted democrat alternate elector there wa trump insurrection msnbc lie jan th wa the result of fbi capital police negligence conspiracy between the mayor pelosi refused to send aid the never trumpers are gone because the voter fired them thats democracy why doesnt msnbc mention it wa year ago also coup requires the military on january th trump tweeted go home and be peaceful and never sent the military fact thats why asked pelosi to ask for the military cuz cant send the military to capitol hill because that would be coup jesus christ whomever watch these liar are sad people,@DemandAlphabetBeBrokenUp,https://www.youtube.com/watch?v=2GIIT_LSNfI,,22/07/2024 19:27
why do you guy skirt the truth people died during the insurrection and police officer were injured if you want to use semantics person wa killed ashley babbitt,@duanequamina6124,https://www.youtube.com/watch?v=2GIIT_LSNfI,,22/07/2024 16:41
changed his mind when saw the truth,@stevecorlew7187,https://www.youtube.com/watch?v=2GIIT_LSNfI,,22/07/2024 14:42
you want to talk about flipping which democrat is running for president please remind u who obama going to allow to become his puppet now,@MIKE2HANDS,https://www.youtube.com/watch?v=2GIIT_LSNfI,,22/07/2024 13:37
ah yes msdnc is selling their dark soul to the demoncrats and of course the mindless mob is hanging on every word,@motaki701,https://www.youtube.com/watch?v=2GIIT_LSNfI,,22/07/2024 04:20
noisy,@user-fx1hf7ol7e,https://www.youtube.com/watch?v=2GIIT_LSNfI,,22/07/2024 03:14
one of his supporter wa killed in the capitol building,@youtubetubeyou5112,https://www.youtube.com/watch?v=2GIIT_LSNfI,,22/07/2024 01:28
news people make throw up in my mouth,@Rosemarie-l3w,https://www.youtube.com/watch?v=2GIIT_LSNfI,,21/07/2024 22:49
jd vance he stupid,@christiangagne-v8e,https://www.youtube.com/watch?v=2GIIT_LSNfI,,21/07/2024 21:33
so said all that in and before trump became president give u the full context please we all saw how good trump wa a president and now vance realised that,@englishedge1988,https://www.youtube.com/watch?v=2GIIT_LSNfI,,21/07/2024 15:34
these folk are p word,@johnjohnson8895,https://www.youtube.com/watch?v=2GIIT_LSNfI,,21/07/2024 12:07
to be fair lot of u believed what the news said about trump which is why it is now called fake news also penny lied about his experience on jan so yeah politician sometimes flip and lie thats why we say dont vote for lifelong politician theyre bought,@laurahano2587,https://www.youtube.com/watch?v=2GIIT_LSNfI,,21/07/2024 10:13
what u guy did to bernie sander rfk u guy are bordeline terrorist,@NoContent1991,https://www.youtube.com/watch?v=2GIIT_LSNfI,,21/07/2024 05:29
what is trump thinking messed up with penny and now this god help u all,@jenniferalford8634,https://www.youtube.com/watch?v=2GIIT_LSNfI,,21/07/2024 04:32
always and forever would only say dat even trump wouldnt take an insult back what type of vp candidate will trump be going for trump r u seanile like biden because im starting to it,@Handy_Lnoted,https://www.youtube.com/watch?v=2GIIT_LSNfI,,21/07/2024 00:31
good way to show that trump is objective and doesnt hold grudge,@AaBbCcDdEeF,https://www.youtube.com/watch?v=2GIIT_LSNfI,,20/07/2024 22:34
this time i am not voting for any one of them it unbelievable especially the jd what said about tramp before and what said now it crazy oh wa attest now catholic his flipping stayl not only politics and his religion too they are identical twin i dont trust both good luck american,@zemetayeyegletwe2475,https://www.youtube.com/watch?v=2GIIT_LSNfI,,20/07/2024 20:32
pushing the great propaganda keep being pushed by the biased medium,@Mortimus1000,https://www.youtube.com/watch?v=2GIIT_LSNfI,,20/07/2024 09:42
j wa set up by pelosi and clinton,@June-tb4vi,https://www.youtube.com/watch?v=2GIIT_LSNfI,,20/07/2024 07:49
people did die,@shirlt1214,https://www.youtube.com/watch?v=2GIIT_LSNfI,,20/07/2024 04:43
he coward like trump the bully,@WatrfrontTampa,https://www.youtube.com/watch?v=2GIIT_LSNfI,,20/07/2024 01:44
mnbc when will you bring positivity in your channel it is shame that this channel exixts,@sionmar1695,https://www.youtube.com/watch?v=2GIIT_LSNfI,,20/07/2024 01:00
kamala in the democrat dedate said to joe you voted against litttle yellow bus when she lived in berkeley california and she wa one of those colored kid that road in that short bus joe checked all the bowes selecting her,@pavernater,https://www.youtube.com/watch?v=2GIIT_LSNfI,,20/07/2024 00:23
so much for people rolling back on the hitler orange man bad red msnbc i guess you just cant help but continue to divide this country,@joycemanning9755,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 23:00
imagine believing youre not allowed to form new or better opinion over time with new data,@Allmiata,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 22:34
this disgusting show full of lie and hate take look at yourselves,@michelledavis9644,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 19:09
the desperation on the left is palpable,@badlander6369,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 19:03
liar,@Rave0851,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 18:08
california sen kamala harris call out biden on the issue of race saying the way recently described his past working relationship with two segregationist lawmaker wa hurtful according to democrat that would mean racist,@Creamy-1988,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 17:33
all of you have ideaits not working,@Christine-n6y,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 17:03
what are the date in that jd had those view,@joeb5572,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 16:29
yrsvance evolvedunlike most all democraps,@riverspirit7,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 16:18
i love how van jones spoke highly of trump,@mrsmarcellus,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 15:05
keep delcomments commie,@marsenault9683,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 12:52
joe biden wa against desegregation of school and you all put him in the whyou have motal high ground,@marsenault9683,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 12:49
vance called out gary gensler that is enough for genslers gate keeping with liz warren for the big bank about to lose their bottom line in the friction in the financial system you npc are so lost lol,@marsenault9683,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 12:47
look like ramaswamy dodged bullet i wa expecting him to be vp after wasnt nominated seemed like reasonable guy i guess he too decent for trump this vance dude scare with his swaying,@chriss2452,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 11:35
it all about career thats all,@maltimoto,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 09:05
bulshit,@jimhilton9023,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 06:17
thank you guy so much for providing faith in humanity im year old and am still in disbelief that the norm of political discourse have been so eroded true journalism restores my faith in the goodness of humanity thank you,@jlareaux5504,https://www.youtube.com/watch?v=2GIIT_LSNfI,,19/07/2024 03:05
flip flop maybe some people are capable of reconsidering after seeing real positive change unlike dogmatic people where their political belief have become religion,@kodyzhager1456,https://www.youtube.com/watch?v=2GIIT_LSNfI,,18/07/2024 23:14
the only reason trump won wa penny destroyed when picked two faced jd snake,@Cathy-h1h,https://www.youtube.com/watch?v=2GIIT_LSNfI,,18/07/2024 22:35
jd is two face snake,@Cathy-h1h,https://www.youtube.com/watch?v=2GIIT_LSNfI,,18/07/2024 22:34
youll notice all those comment by vance were before trump wa president some people are not so hiveminded that they can look at result and admit theyre wrong,@JBro79,https://www.youtube.com/watch?v=2GIIT_LSNfI,,18/07/2024 22:30
what did kamila call biden before picked her dont wan na say nothing about that i wish that wa the worse thing that ever happened theyre horrible,@alpinam3,https://www.youtube.com/watch?v=2GIIT_LSNfI,,18/07/2024 22:16
you remind of hitler do you want to be my vp sure,@dfygoh3215,https://www.youtube.com/watch?v=2GIIT_LSNfI,,18/07/2024 22:01
you people at msnbc are literally pathetic biased ridiculous stop repeating stop regurgitating stop rephrasing the same democratic rhetoric,@mary.sagi58,https://www.youtube.com/watch?v=2GIIT_LSNfI,,18/07/2024 20:58
do people listen to this man is convicted different count felon and is convicted sexual molester of woman trump is so ashamed of his education record that never released them trump is third generation american who brag about patriotism what or any other trump male done for this country his grandfather wa draft dodger from germany,@learasummons4867,https://www.youtube.com/watch?v=j4chZTaX208,,02/11/2024 21:53
trump sound gay i feel bad for the gay people,@BERNICEMCCOY,https://www.youtube.com/watch?v=j4chZTaX208,,02/11/2024 17:47
yale law school lmaaooooooo,@roseberry-nj2ux,https://www.youtube.com/watch?v=j4chZTaX208,,02/11/2024 15:29
then what happened to his kid,@TotalDrama-n9q,https://www.youtube.com/watch?v=j4chZTaX208,,02/11/2024 14:36
whats wrong with his dumb as,@paulettepinder523,https://www.youtube.com/watch?v=j4chZTaX208,,02/11/2024 12:16
disgusting but this is his true form so dont be surprised respect is telling u who really is for once,@Discus1-h2v,https://www.youtube.com/watch?v=j4chZTaX208,,02/11/2024 05:59
david is the official spokesman for the socialist democratshes all bought and paid forleft wing propaganda,@larrybrown3944,https://www.youtube.com/watch?v=j4chZTaX208,,02/11/2024 05:27
trump demonstrated once again how stupid is,@deniselauzon8059,https://www.youtube.com/watch?v=j4chZTaX208,,02/11/2024 01:54
child sex offender,@GeorgeDavid-x9b,https://www.youtube.com/watch?v=j4chZTaX208,,01/11/2024 21:28
i have spencer ancestry i am related to phillip ii of spain im related to pierre desautels very important to canada one of his descendant is celine dion she is my th cousin i also have hasburg ancestry,@RojoWillis,https://www.youtube.com/watch?v=j4chZTaX208,,01/11/2024 18:59
and of course those kid will be marine just like her father,@mariomunoz6273,https://www.youtube.com/watch?v=j4chZTaX208,,01/11/2024 18:52
what doe this have to do with running country,@michealroget8066,https://www.youtube.com/watch?v=j4chZTaX208,,01/11/2024 18:42
never say the creepiest moment when it come to trump vance or maga they always outdo themselves,@QueenCityHistory,https://www.youtube.com/watch?v=j4chZTaX208,,01/11/2024 16:44
what else do you want to know about the child of donald j trumpthe morning had already shown the daylook forward to observe and come to your own conclusionsthe apple doe not fall too far from the tree,@JuliannaOdubela,https://www.youtube.com/watch?v=j4chZTaX208,,01/11/2024 07:54
trump genetics didnt make very good offspring,@RonEckertJr,https://www.youtube.com/watch?v=j4chZTaX208,,01/11/2024 04:39
what doe this have anything to do with the election youre try hard with really creepy cry face,@ChrisB-f6v,https://www.youtube.com/watch?v=j4chZTaX208,,01/11/2024 02:02
haha must be getting paid the only bizarre thing is his youngest kid name used that word to mean nothing,@tyemaddog,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 23:42
trump just hinted that his own child the one weve seen are dumb a bag of rock,@brucecrauswell6640,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 23:41
i would like to have his child what the heck,@tompatchak8706,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 21:35
trump deceived million million of people may god have mercy on u all,@MrPCofer,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 21:12
poor eric,@paulzisk5174,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 20:42
god this guy is freaking sicko can not stand the sight of him in the sound of him everything that come out of his mouth is stupid and lie god vote blue we really need to put someone with some brain into the white house not this nutcase and a soon a you realize that the better off were all gon na be he traitor to our country,@brendaharvey4620,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 19:37
trump is only first generation american,@terrypeck-w3j,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 19:11
nazi discours and promotion point pleasing his white base rassits,@dancoz5477,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 18:56
the way say id love to have your child very perverted,@williamfreeman4237,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 18:32
you are so ridiculous,@calleyburns5151,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 16:48
trump is disgusting,@billyamonette9815,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 16:01
trump will be your president,@CharliePortwood-e7i,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 15:56
im sorry david but once again youre twisting trump word to suit your narrative trump comment about wanting to have jd vances child is nothing more than playful compliment clearly meant to highlight how intelligent and promising vances kid are people often use similar phraseslike im gon na adopt youwith friend or younger people they admire and it never taken literally or considered inappropriate in this context trump word reflect friendship and admiration not anything creepy trump and vance are on the same team and share mutual respect so it make sense hed make warm lighthearted comment let not spin harmless remark into something theyre not,@RockAmerica5150,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 15:34
weird thing to say,@elmaluna9429,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 14:27
is sick,@wendynabors7833,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 14:20
i hope vances kid grow up to be super smart and not be narcissist like their father or his loser running mate trump,@christinefrancis844,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 13:56
thebwhole democrat party is neverending creepy momenttrump doesnt smell childrens hair,@LogicPlus1,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 13:47
talk about something else,@DonaldBrown-zl1uy,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 13:46
bet his own kid dont even realize daddy insulted them,@BRUJE2,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 13:40
sound like nazi germany in,@ariedenhollander8961,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 13:14
once dickhead always dickhead,@samthorley9607,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 13:13
i would be mad too if i wa eric ivanka don jr tiffany father they are hard on the eyeball very unattractive seed,@vanessawogbeh6320,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 13:09
adolf would just love his creepy thought hed be top notch in mengelas labnot sure i spelled the nazi butcher name correctly steven miller would know vote blue,@nancymorton5636,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 12:09
usha run from this sick bastard save your child,@robinrickett2691,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 11:08
weird,@YE.143,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 08:43
this man is getting mentally sick good genetics really,@CarlottaCastro-f8l,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 07:54
trump is escapeism for people who dont want to face reality who are nervous about the future him and vance are there puppet show to entertain them,@hocheye,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 07:53
racistinchief,@DevGuharoy,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 05:51
pakman look more and more like pedophile with that stache dude is definitely low t he gon na lose his mind when djt win,@tsfitness7654,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 02:55
dude im trying to be objective and see your point of view but youre freaking idiot dude,@Carl-l2v,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 01:51
sound just like hitler,@ninaabernathy2493,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 01:24
hey trump what about your low iq son do they take after you,@ronaldrose7593,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 01:03
jd certainly doesnt want trump kid although they could help him learn the bankruptcy law,@blaineboyle5997,https://www.youtube.com/watch?v=j4chZTaX208,,31/10/2024 01:01
having high iq is foreign concept to anyone in his crime family of course he jealous,@alexw4482,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 23:54
if i had his child id probably want to replace them also,@GaryKemp-t4j,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 23:50
boy david you are really reaching to report on something,@christinechavez1876,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 21:39
the way say it sound like hed like to have them for lunchwith ketsup,@beckyeagle8786,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 21:32
wtf,@niradnagrom2356,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 21:26
so some mixed race people are okay pick side dude im mixed race too so id love to know if my heritage pass his test,@cindiamartinez8384,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 21:24
trump own kid set pretty low bar so vances kid could very well be brilliant compared to vances,@glendaeden2501,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 20:48
his supporter all went to yale a well,@johnstephen7557,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 20:24
sociopath shouldnt breed,@hughschick6847,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 20:15
yes vances wife is an immigrant,@carltinajohnson9066,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 19:40
walz is the creepiest human being on the planet what lefty loser channel,@IanMassey-op3np,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 19:14
watch out jd,@vernacuejohnson2507,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 18:54
true nazi,@felix8362,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 18:45
apparently the intelligence gene bypassed trump and his son,@pro.king.ender.manking,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 17:57
trump gone insane it official,@connieyoung7252,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 17:15
let think elon musk endorses trump robert f kennedy jr endorses trump the richest man in the world and rfk jr who uncle and father were assassinated are these men stupid maybe someone is lying to u maybe i need to get out of my bubble and do some looking around for other information,@sarsar5189,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 16:41
the more people would vote for kamala further support you cant fix stupid including this pedolooking youtuber,@josephouellette6556,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 16:20
well is right is admitting his own kid are nobody well again what can we expect if is the father,@javierfranco3270,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 16:18
if usha gave him her womb it possible,@MarehemuToroitichArapMoi,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 16:06
want to have their childrenis that another hannibal reference,@mrmrclark,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 16:05
this channel is such joke,@ollelindskog4531,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 15:47
weird and creepy,@ks9466,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 15:42
so the exclown king is pedophile freak,@al17558,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 15:30
trump is just creepy when is going away,@cheyennetapiasmith9056,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 14:54
just like hitler choosing dna,@CarmenRodeo,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 14:45
